Store Key,Product Key,Adjustment Date,Adjustment Quantity,Adjustment Reason
24,418,2025-05-08,3,Cycle Count Correction
641,214,2025-03-03,-10,Other
96,545,2022-04-23,-5,Theft
972,239,2024-10-07,-5,Theft
305,541,2022-11-28,-3,Damage
538,14,2022-02-15,-5,Theft
360,1075,2023-05-07,-10,Damage
70,1085,2024-06-19,12,Cycle Count Correction
788,1024,2022-09-13,-9,Damage
8,917,2024-07-03,-13,Damage
102,227,2023-08-24,2,Cycle Count Correction
642,904,2024-03-23,-7,Expiration
170,881,2023-01-25,-4,Damage
24,194,2022-07-25,-4,Cycle Count Correction
949,296,2025-01-10,-5,Cycle Count Correction
355,473,2023-01-31,-10,Expiration
981,593,2023-04-26,-11,Damage
784,519,2025-07-15,-7,Damage
332,1023,2024-03-11,-13,Theft
96,445,2021-12-23,-9,Theft
589,322,2022-04-05,-3,Theft
981,997,2024-03-27,-6,Expiration
790,902,2025-04-04,-14,Expiration
33,803,2022-11-01,-13,Theft
942,939,2025-04-22,-6,Expiration
164,525,2025-02-12,-4,Expiration
958,840,2022-07-10,-1,Theft
67,770,2022-04-17,-5,Damage
555,989,2024-08-02,-3,Theft
491,716,2024-08-31,-6,Theft
819,736,2024-06-18,-1,Theft
814,816,2024-11-20,-12,Cycle Count Correction
544,528,2025-05-15,-13,Other
425,979,2024-09-10,-10,Damage
799,212,2024-03-04,-11,Theft
438,641,2021-09-24,-12,Damage
204,189,2025-08-10,-7,Theft
799,566,2024-07-07,-11,Theft
84,729,2025-08-07,-13,Other
584,109,2024-10-01,-6,Expiration
129,190,2023-06-05,-10,Theft
576,721,2022-12-23,-3,Theft
874,396,2023-03-14,-12,Damage
661,319,2025-09-16,-7,Other
852,863,2024-06-06,11,Cycle Count Correction
979,808,2025-09-05,-6,Damage
870,746,2022-02-23,-3,Theft
182,670,2022-07-27,-11,Theft
674,610,2024-09-12,-2,Theft
115,744,2022-01-04,-5,Expiration
537,289,2022-03-05,-14,Expiration
502,326,2025-01-09,-5,Theft
50,124,2022-04-03,-11,Damage
404,942,2024-02-20,-11,Expiration
889,324,2021-08-21,-9,Damage
611,503,2024-04-08,-13,Theft
960,895,2024-12-16,-12,Cycle Count Correction
719,105,2024-09-29,-2,Theft
657,107,2025-06-26,-2,Theft
436,88,2024-07-10,-13,Theft
523,1074,2025-04-12,-5,Theft
21,716,2022-10-29,-13,Theft
250,671,2022-12-22,-1,Theft
966,37,2022-06-08,-13,Theft
241,62,2022-02-08,-5,Expiration
567,735,2023-02-18,-12,Damage
790,456,2021-11-20,-3,Theft
296,417,2022-02-19,14,Cycle Count Correction
821,757,2025-04-15,-5,Damage
613,234,2023-11-05,-3,Damage
375,286,2022-10-16,-1,Damage
858,1001,2022-02-14,-6,Theft
24,282,2023-11-19,-3,Damage
327,575,2025-06-29,6,Cycle Count Correction
33,698,2022-02-28,-1,Damage
108,507,2021-09-29,-10,Damage
129,831,2023-02-21,-11,Theft
979,105,2024-05-14,-11,Other
455,382,2025-05-08,-6,Expiration
882,385,2022-06-17,-3,Theft
296,41,2023-10-27,-8,Damage
473,472,2022-11-27,-3,Theft
204,80,2024-06-05,-7,Expiration
438,1015,2023-09-10,-9,Damage
21,109,2024-12-25,-10,Damage
538,685,2025-08-10,-5,Theft
129,650,2022-07-24,-4,Theft
184,386,2022-09-27,8,Cycle Count Correction
502,1006,2024-03-09,-14,Theft
770,45,2023-08-02,-9,Theft
201,790,2023-01-19,-8,Expiration
305,49,2021-12-20,-3,Damage
984,482,2025-08-14,14,Cycle Count Correction
725,973,2024-08-25,-6,Damage
992,82,2023-11-13,-7,Damage
247,737,2023-08-11,-2,Expiration
201,276,2021-09-07,-1,Theft
911,576,2025-09-07,-6,Theft
897,76,2024-10-30,-11,Other
992,562,2024-05-20,-10,Expiration
502,883,2022-11-13,-9,Expiration
958,498,2021-09-11,-4,Other
882,763,2024-11-02,-10,Expiration
227,131,2021-10-25,2,Cycle Count Correction
926,288,2024-01-17,-11,Damage
8,249,2023-05-17,-2,Damage
200,149,2025-04-29,14,Cycle Count Correction
334,726,2023-05-01,-7,Expiration
594,364,2023-02-24,-1,Damage
866,1048,2023-06-07,-10,Theft
436,1093,2023-03-22,2,Cycle Count Correction
314,222,2022-04-16,-2,Theft
321,329,2024-05-16,-11,Theft
404,743,2025-03-26,-10,Theft
642,972,2022-02-06,-6,Damage
617,667,2022-11-18,-5,Theft
250,976,2024-11-24,-4,Cycle Count Correction
367,929,2023-11-11,-14,Damage
617,642,2024-07-21,2,Cycle Count Correction
979,313,2024-12-15,-9,Expiration
334,338,2023-04-21,-13,Damage
661,140,2023-05-16,-1,Theft
16,428,2025-08-30,-6,Theft
617,912,2022-06-23,-12,Theft
360,86,2023-06-03,-7,Damage
960,271,2023-01-16,-11,Theft
550,371,2022-11-10,-8,Theft
498,672,2025-03-15,-11,Cycle Count Correction
33,560,2025-10-14,-6,Expiration
122,371,2024-02-21,-5,Theft
610,951,2024-04-24,-2,Theft
758,529,2021-11-17,-5,Damage
27,528,2025-03-28,-11,Theft
303,508,2025-05-12,-9,Cycle Count Correction
603,312,2024-07-30,5,Cycle Count Correction
932,374,2023-09-06,-14,Expiration
788,614,2023-12-24,-1,Other
200,264,2025-06-06,-11,Other
657,651,2025-06-16,9,Cycle Count Correction
909,226,2025-08-19,-7,Damage
882,136,2023-04-18,-8,Cycle Count Correction
790,442,2022-06-23,-14,Expiration
725,446,2024-08-17,10,Cycle Count Correction
523,732,2021-10-24,-3,Theft
450,964,2022-12-02,-12,Cycle Count Correction
972,376,2024-04-13,-12,Theft
705,21,2023-10-11,-12,Cycle Count Correction
36,441,2022-06-01,-14,Damage
316,814,2022-03-25,-1,Cycle Count Correction
821,167,2023-02-18,14,Cycle Count Correction
241,704,2025-08-17,-3,Theft
806,960,2024-04-02,3,Cycle Count Correction
502,558,2025-01-17,-13,Theft
818,792,2021-12-08,-13,Cycle Count Correction
324,682,2023-06-26,-7,Cycle Count Correction
12,315,2023-09-09,-9,Expiration
649,941,2022-08-10,-12,Theft
6,262,2021-10-17,-14,Theft
984,988,2023-03-26,-5,Theft
417,795,2024-05-19,-12,Damage
19,616,2024-01-05,-1,Cycle Count Correction
815,726,2025-03-05,-8,Theft
316,151,2024-03-05,6,Cycle Count Correction
318,234,2022-06-09,-5,Theft
531,723,2025-07-25,-9,Damage
201,172,2024-03-27,-1,Theft
741,994,2025-03-11,-10,Cycle Count Correction
334,443,2022-11-21,-13,Other
874,57,2025-05-28,-13,Theft
898,811,2023-04-07,-6,Theft
625,94,2025-08-01,-12,Theft
9999,309,2021-11-02,-11,Theft
341,620,2022-01-04,10,Cycle Count Correction
247,1078,2024-11-26,-9,Other
321,1042,2025-09-17,-6,Expiration
642,941,2024-04-18,-3,Theft
318,747,2024-04-25,-14,Expiration
9999,195,2024-10-23,-13,Expiration
615,173,2025-01-04,-2,Expiration
831,997,2023-01-29,-12,Theft
589,684,2022-05-11,-12,Theft
979,571,2024-01-18,-3,Damage
705,143,2024-02-23,-2,Theft
591,204,2022-07-12,-11,Cycle Count Correction
669,986,2024-12-13,-2,Theft
647,801,2024-01-16,-6,Expiration
324,375,2022-05-29,-2,Expiration
525,548,2024-12-06,-12,Damage
36,595,2022-04-21,-9,Theft
19,267,2025-06-29,-12,Theft
763,841,2025-10-03,-9,Damage
949,954,2024-10-22,-4,Theft
610,987,2021-12-12,-11,Theft
302,77,2025-07-14,-7,Damage
725,865,2025-06-03,10,Cycle Count Correction
949,989,2023-12-29,-4,Theft
201,942,2022-08-18,-12,Expiration
115,1063,2022-04-16,-2,Cycle Count Correction
56,643,2025-10-03,-8,Theft
16,690,2024-01-19,-6,Theft
200,96,2024-03-09,-3,Cycle Count Correction
537,44,2024-12-22,-4,Damage
367,105,2022-01-19,-9,Damage
889,220,2023-04-28,-1,Damage
911,215,2021-08-31,-8,Expiration
557,479,2024-05-19,-9,Damage
897,457,2023-06-20,-13,Theft
537,831,2022-11-03,-2,Theft
491,958,2024-07-23,-5,Theft
201,969,2025-09-27,11,Cycle Count Correction
404,106,2025-06-24,-7,Theft
766,804,2025-07-03,-13,Expiration
108,182,2025-06-24,-13,Theft
267,345,2024-06-25,-5,Damage
589,338,2023-08-16,-6,Theft
584,876,2025-08-27,-2,Expiration
809,750,2022-10-16,-1,Expiration
508,733,2025-06-01,8,Cycle Count Correction
222,154,2024-09-24,-12,Theft
795,15,2025-10-13,-14,Theft
440,119,2022-07-26,-14,Damage
438,961,2023-03-07,-5,Damage
898,909,2023-04-21,-13,Other
21,377,2021-11-11,-7,Theft
538,113,2022-10-24,-6,Theft
27,818,2024-08-24,-1,Theft
594,282,2021-10-20,-1,Theft
617,807,2023-02-21,-10,Cycle Count Correction
16,942,2023-04-06,-10,Damage
296,733,2025-09-20,-5,Expiration
669,446,2023-10-07,-3,Theft
455,540,2025-09-21,-9,Theft
925,660,2022-09-22,-14,Damage
589,816,2024-10-31,-13,Expiration
527,63,2024-11-30,-8,Theft
33,800,2024-11-25,-1,Theft
713,408,2021-08-31,-1,Expiration
9999,526,2024-04-23,-14,Expiration
303,449,2021-11-16,-14,Theft
561,1013,2025-01-04,-9,Damage
450,415,2024-12-24,-12,Damage
557,282,2023-05-08,-13,Expiration
302,332,2022-12-15,-9,Expiration
647,250,2025-03-19,-1,Expiration
27,342,2024-04-20,12,Cycle Count Correction
670,992,2022-07-05,-4,Theft
713,840,2021-12-20,-11,Theft
799,565,2024-08-20,11,Cycle Count Correction
630,967,2024-09-12,-11,Damage
893,1081,2023-08-10,-6,Damage
788,1087,2021-09-07,-13,Damage
324,374,2022-02-17,-13,Damage
404,620,2025-03-31,-12,Theft
809,587,2024-07-06,-6,Theft
318,296,2025-08-28,-8,Cycle Count Correction
200,1089,2023-04-09,-11,Damage
12,578,2025-02-16,-5,Cycle Count Correction
404,975,2022-03-09,-12,Theft
659,156,2023-12-23,-13,Expiration
83,1012,2023-12-02,-7,Damage
719,836,2025-02-06,-11,Theft
334,26,2025-05-31,-12,Theft
200,300,2022-01-09,-10,Expiration
204,111,2025-03-12,-12,Theft
212,703,2021-12-09,-8,Cycle Count Correction
922,73,2022-07-29,-1,Theft
972,793,2022-05-30,-4,Expiration
763,348,2021-09-16,-1,Expiration
383,841,2022-02-12,-3,Theft
33,854,2024-06-01,-4,Theft
200,888,2021-11-25,-5,Theft
184,181,2023-11-19,-10,Expiration
661,977,2022-05-19,-7,Damage
801,1079,2023-09-18,-8,Damage
659,548,2021-09-16,-13,Cycle Count Correction
670,261,2024-12-25,-12,Expiration
659,1082,2023-12-16,-11,Theft
34,50,2023-12-04,-9,Damage
611,701,2023-04-27,-12,Theft
321,536,2025-07-13,-9,Cycle Count Correction
912,651,2022-06-30,-13,Theft
334,192,2024-05-21,-5,Expiration
611,931,2023-05-14,-11,Theft
332,44,2025-08-23,-5,Theft
594,1020,2021-10-12,-14,Theft
981,272,2022-05-13,-1,Theft
647,406,2022-01-15,-14,Expiration
659,626,2025-01-28,-12,Damage
649,994,2023-04-29,-4,Expiration
409,599,2023-05-19,-10,Theft
269,177,2024-12-25,-2,Theft
327,640,2022-05-05,-8,Theft
555,588,2025-01-14,-7,Damage
909,373,2025-01-28,-7,Damage
966,248,2024-11-07,10,Cycle Count Correction
719,96,2021-12-19,-11,Damage
858,1033,2023-10-09,-12,Theft
201,664,2022-04-22,-3,Damage
932,550,2025-10-15,-11,Damage
129,579,2022-07-19,-1,Other
296,592,2024-08-27,12,Cycle Count Correction
725,127,2022-06-12,-4,Theft
973,673,2025-09-17,4,Cycle Count Correction
571,467,2024-06-28,-13,Theft
400,353,2022-05-03,-3,Damage
576,771,2023-02-11,-1,Damage
149,194,2025-09-01,-3,Expiration
39,521,2023-12-04,6,Cycle Count Correction
874,385,2022-10-08,-5,Damage
806,485,2024-05-11,-7,Theft
200,790,2025-08-18,-5,Theft
885,1029,2022-02-22,-12,Damage
36,854,2025-06-05,-5,Damage
39,304,2024-01-08,7,Cycle Count Correction
555,545,2021-11-08,-1,Theft
269,670,2022-11-22,-10,Damage
945,166,2021-10-03,-12,Damage
270,940,2023-07-02,-9,Theft
898,582,2022-09-26,-14,Theft
341,750,2022-06-30,-5,Theft
537,9,2022-04-03,-3,Theft
847,640,2024-07-28,-1,Damage
898,1011,2024-09-26,-12,Cycle Count Correction
498,786,2025-02-14,-14,Theft
852,767,2025-04-04,-1,Theft
443,672,2024-01-02,-3,Theft
108,839,2025-06-19,-10,Damage
866,148,2022-05-30,-9,Theft
734,791,2022-04-24,-3,Theft
958,453,2023-03-11,-10,Damage
649,1071,2022-09-06,-4,Expiration
594,841,2023-01-17,-4,Theft
858,424,2024-05-20,-3,Theft
440,242,2023-01-28,-3,Theft
741,580,2022-11-18,-6,Theft
83,751,2025-05-11,-4,Cycle Count Correction
149,344,2024-09-28,-3,Theft
402,688,2023-08-29,-6,Theft
36,7,2022-02-05,8,Cycle Count Correction
719,1093,2021-11-11,-2,Expiration
321,680,2023-05-11,-7,Expiration
670,487,2024-10-22,-2,Damage
118,253,2024-07-14,-11,Expiration
942,50,2023-02-16,12,Cycle Count Correction
713,1013,2025-03-12,-14,Theft
491,1006,2023-06-14,-13,Damage
974,300,2024-05-22,-14,Theft
617,758,2022-11-04,-13,Cycle Count Correction
464,560,2025-01-29,-2,Theft
575,88,2023-06-12,-13,Damage
818,891,2024-07-23,-14,Theft
525,639,2023-12-26,-2,Damage
664,883,2024-11-21,-12,Theft
200,286,2022-03-09,-12,Cycle Count Correction
897,877,2024-05-15,-6,Cycle Count Correction
201,265,2024-12-25,-13,Theft
450,523,2023-03-19,8,Cycle Count Correction
799,242,2024-05-24,-5,Cycle Count Correction
8,824,2024-08-16,-1,Damage
758,533,2021-11-06,-9,Theft
661,244,2022-10-03,-2,Theft
813,1080,2023-06-20,-9,Cycle Count Correction
201,168,2023-03-22,-13,Theft
902,877,2021-08-23,-3,Theft
438,306,2023-12-08,-13,Theft
669,568,2025-03-13,-12,Expiration
19,355,2023-10-13,-12,Expiration
27,339,2023-01-13,-1,Cycle Count Correction
911,627,2023-09-10,-11,Expiration
659,477,2025-09-03,-8,Damage
314,38,2024-07-13,-12,Expiration
383,149,2021-10-10,14,Cycle Count Correction
897,740,2025-01-18,-7,Damage
806,294,2024-09-07,-9,Theft
129,131,2023-11-04,-6,Theft
324,465,2023-02-16,-14,Theft
821,845,2024-06-03,-3,Damage
790,317,2022-06-17,-11,Theft
972,735,2023-08-15,-7,Damage
269,804,2022-12-22,-12,Damage
958,744,2022-08-23,-13,Damage
763,1066,2024-02-14,-3,Expiration
302,114,2024-09-08,-7,Expiration
212,724,2025-06-11,-14,Cycle Count Correction
603,14,2022-11-16,14,Cycle Count Correction
498,190,2022-06-29,-1,Theft
400,778,2021-09-18,9,Cycle Count Correction
334,674,2023-10-21,-14,Expiration
404,1067,2025-03-16,-12,Theft
227,541,2021-09-10,-11,Theft
305,789,2025-02-23,-10,Damage
911,204,2022-05-22,-12,Other
324,914,2025-07-08,-6,Damage
538,356,2022-02-10,-9,Expiration
96,13,2022-07-10,-7,Cycle Count Correction
122,376,2023-04-25,-8,Cycle Count Correction
96,334,2023-01-31,-5,Damage
34,501,2024-10-08,-14,Cycle Count Correction
34,290,2023-11-21,-4,Theft
926,357,2021-12-15,-12,Expiration
491,424,2025-04-19,-5,Other
858,417,2023-12-27,-6,Expiration
269,96,2024-01-02,-11,Theft
360,606,2021-12-04,-6,Other
909,284,2022-11-12,-1,Expiration
799,469,2022-08-10,-12,Expiration
8,841,2022-02-04,-5,Theft
247,1009,2023-09-15,-2,Expiration
314,997,2024-10-29,-6,Cycle Count Correction
450,991,2025-06-08,-7,Damage
254,717,2023-03-28,-2,Theft
571,95,2023-06-01,-8,Theft
630,801,2025-09-11,-12,Theft
394,755,2025-04-18,-3,Expiration
847,662,2023-12-07,-12,Expiration
538,144,2022-12-13,-7,Expiration
942,1053,2022-05-05,-11,Damage
885,745,2025-05-09,-11,Theft
149,1091,2023-06-02,-7,Expiration
27,454,2025-04-05,-1,Cycle Count Correction
285,283,2022-07-30,-1,Theft
719,92,2023-07-22,-4,Damage
809,860,2024-07-25,-10,Other
440,1075,2022-08-19,-6,Theft
455,365,2024-09-06,-13,Cycle Count Correction
815,999,2024-08-13,-7,Cycle Count Correction
417,347,2022-12-20,-2,Theft
741,886,2022-03-31,5,Cycle Count Correction
814,875,2022-03-18,-6,Theft
613,183,2022-04-04,-12,Damage
21,343,2025-02-19,-7,Theft
869,986,2022-08-08,2,Cycle Count Correction
770,1006,2023-02-14,-2,Expiration
942,631,2023-05-12,-1,Damage
149,635,2022-01-02,-13,Other
222,369,2021-09-25,-8,Theft
531,500,2024-04-19,-12,Theft
625,911,2024-05-27,5,Cycle Count Correction
674,50,2023-02-23,-8,Damage
525,678,2023-02-28,-2,Expiration
332,650,2022-10-17,-11,Damage
508,815,2022-09-03,-1,Damage
334,802,2024-07-19,-3,Theft
611,247,2024-03-21,-3,Damage
50,2,2024-12-25,-12,Theft
332,673,2023-07-18,-10,Expiration
819,338,2024-02-21,-7,Expiration
902,442,2023-12-19,-6,Theft
16,452,2023-10-05,-7,Theft
316,790,2023-04-19,-8,Expiration
404,576,2023-02-04,-3,Expiration
885,862,2025-10-03,-1,Theft
866,332,2022-12-25,-13,Expiration
491,654,2025-01-27,-14,Theft
19,327,2022-05-29,-3,Theft
129,13,2021-10-10,8,Cycle Count Correction
897,802,2025-01-06,-7,Theft
341,645,2021-11-04,-10,Other
885,444,2025-09-11,-10,Cycle Count Correction
359,909,2024-10-13,-6,Theft
508,966,2023-02-28,6,Cycle Count Correction
302,647,2022-08-26,-11,Damage
170,435,2025-05-07,-7,Damage
902,678,2023-08-30,-5,Theft
657,599,2023-05-09,-14,Damage
164,865,2024-07-06,-7,Other
327,574,2025-03-11,-7,Theft
71,319,2022-10-26,-5,Theft
898,576,2023-09-23,-9,Theft
425,58,2023-01-07,-1,Cycle Count Correction
359,970,2025-05-19,-5,Other
576,919,2025-02-11,12,Cycle Count Correction
717,568,2021-12-10,-4,Theft
16,144,2025-04-22,-6,Damage
799,922,2021-11-03,-11,Theft
404,589,2022-05-26,-11,Theft
531,106,2022-11-23,-2,Theft
269,805,2023-04-08,-10,Expiration
527,895,2023-10-02,-13,Expiration
571,741,2021-09-02,-6,Expiration
250,124,2025-04-02,-4,Theft
288,226,2023-03-05,-7,Expiration
550,990,2023-12-07,-4,Damage
455,431,2024-12-14,-10,Theft
39,942,2025-06-29,-14,Expiration
705,17,2023-07-17,-8,Expiration
960,490,2022-01-15,-3,Cycle Count Correction
818,651,2023-07-22,-5,Theft
630,975,2024-05-05,3,Cycle Count Correction
567,262,2023-09-24,-7,Theft
821,12,2024-07-01,-10,Damage
814,385,2025-06-21,4,Cycle Count Correction
611,558,2025-01-07,-5,Cycle Count Correction
642,978,2024-06-19,-4,Damage
227,1050,2024-01-08,-6,Theft
815,378,2024-07-27,5,Cycle Count Correction
178,855,2022-10-26,-4,Cycle Count Correction
717,552,2025-06-24,-11,Damage
440,588,2022-07-09,-10,Expiration
473,557,2023-06-11,-9,Theft
960,1050,2024-01-26,-12,Theft
611,1041,2023-12-06,-7,Cycle Count Correction
576,123,2023-06-17,-6,Other
318,428,2025-09-28,-9,Damage
625,762,2025-03-16,-9,Damage
578,1039,2024-05-07,-7,Theft
102,583,2022-10-31,8,Cycle Count Correction
375,790,2024-03-23,-13,Theft
118,774,2024-10-08,-8,Theft
922,815,2023-06-14,-10,Other
713,196,2022-04-09,-7,Theft
575,702,2023-08-12,-10,Other
594,706,2024-11-13,-5,Cycle Count Correction
56,79,2021-10-22,-4,Other
661,487,2024-05-20,-6,Theft
500,669,2025-02-25,-8,Theft
814,176,2024-06-19,9,Cycle Count Correction
893,677,2023-04-26,-1,Cycle Count Correction
314,107,2022-06-16,-6,Expiration
327,496,2024-11-12,4,Cycle Count Correction
670,952,2024-05-06,-8,Expiration
89,938,2024-11-15,-9,Damage
670,211,2025-01-12,-10,Damage
192,932,2022-10-29,-7,Theft
71,263,2025-08-12,-8,Damage
974,817,2022-05-25,-14,Cycle Count Correction
200,111,2023-08-28,-3,Theft
575,584,2022-09-26,-12,Damage
438,373,2025-09-05,-1,Theft
400,183,2025-02-08,-3,Cycle Count Correction
450,881,2025-03-16,-8,Damage
212,566,2024-05-08,-1,Damage
889,898,2024-05-08,-1,Theft
932,1051,2024-04-13,-3,Damage
305,117,2024-11-22,-6,Expiration
625,239,2025-04-29,-10,Damage
567,879,2025-09-05,-9,Theft
902,179,2024-08-05,-3,Other
269,538,2021-08-27,-4,Theft
89,775,2023-09-08,-8,Theft
713,131,2022-02-26,-9,Theft
845,1034,2022-09-07,-3,Cycle Count Correction
417,471,2021-10-21,-7,Damage
56,700,2024-12-06,-9,Theft
550,128,2022-11-24,-8,Theft
326,923,2024-11-28,-10,Expiration
316,43,2022-08-16,3,Cycle Count Correction
12,136,2022-01-06,-7,Theft
674,867,2025-05-30,-13,Theft
625,892,2022-09-24,-1,Theft
945,891,2023-08-28,-3,Theft
659,853,2023-10-13,4,Cycle Count Correction
500,93,2025-10-17,-12,Cycle Count Correction
932,622,2025-08-08,-6,Damage
674,651,2025-09-18,-6,Cycle Count Correction
201,688,2022-05-07,-13,Damage
725,755,2024-05-25,-12,Damage
617,541,2023-08-25,-1,Theft
34,251,2022-01-24,-5,Damage
302,597,2025-01-22,-2,Damage
831,1083,2022-07-02,-11,Damage
763,222,2024-12-10,10,Cycle Count Correction
394,607,2022-02-22,-12,Theft
355,1038,2023-06-21,-10,Cycle Count Correction
611,147,2023-12-28,-5,Theft
58,246,2023-08-27,-7,Other
204,726,2024-02-04,-14,Theft
267,605,2023-01-09,-2,Damage
659,762,2023-02-21,-9,Damage
576,983,2024-09-12,-8,Expiration
383,139,2023-06-04,-2,Theft
902,709,2023-06-16,-2,Other
409,996,2024-04-09,-6,Theft
355,974,2021-12-03,-12,Damage
527,815,2023-06-03,-12,Cycle Count Correction
285,854,2022-07-13,-4,Expiration
902,428,2022-09-19,-1,Damage
960,436,2023-01-28,-13,Cycle Count Correction
16,889,2025-02-19,-6,Damage
209,73,2025-07-02,-13,Theft
922,1065,2024-04-25,12,Cycle Count Correction
571,264,2025-06-10,-14,Theft
83,288,2024-08-06,-13,Damage
227,194,2021-10-04,-8,Theft
725,1069,2022-08-10,-2,Damage
118,106,2021-11-23,-8,Theft
953,614,2022-10-25,-13,Theft
741,940,2022-03-30,-2,Theft
302,378,2025-01-10,-8,Damage
341,768,2022-06-17,-8,Theft
942,11,2024-05-13,-3,Theft
491,342,2025-07-18,-2,Expiration
589,235,2022-11-23,-1,Damage
281,4,2023-01-07,-11,Expiration
874,523,2021-10-17,-13,Theft
885,556,2024-10-02,-9,Cycle Count Correction
27,232,2025-02-22,-6,Damage
199,442,2024-03-07,-2,Cycle Count Correction
801,677,2024-08-01,-9,Theft
21,198,2021-12-06,-14,Theft
21,701,2025-09-12,-7,Theft
222,274,2024-08-27,-9,Cycle Count Correction
96,179,2022-06-05,-14,Theft
305,392,2023-09-02,1,Cycle Count Correction
270,131,2021-11-04,-8,Damage
647,123,2024-03-04,-2,Cycle Count Correction
664,549,2022-04-30,-12,Theft
908,726,2025-04-08,-9,Theft
815,1063,2023-05-23,-13,Expiration
550,21,2025-07-22,-10,Damage
360,1032,2024-02-24,-5,Damage
942,797,2025-02-07,-8,Cycle Count Correction
455,185,2021-10-02,-3,Expiration
443,585,2024-10-13,-1,Theft
874,983,2023-03-20,-4,Cycle Count Correction
561,411,2021-11-10,-3,Theft
27,276,2024-04-13,-10,Damage
664,8,2025-08-11,-8,Cycle Count Correction
96,181,2023-11-07,-11,Cycle Count Correction
247,162,2022-04-26,-2,Expiration
302,427,2023-03-03,-1,Cycle Count Correction
314,381,2022-03-01,-12,Damage
316,300,2022-01-01,-3,Cycle Count Correction
108,314,2022-12-08,-14,Theft
725,596,2025-06-21,3,Cycle Count Correction
71,442,2022-09-11,-14,Theft
341,505,2025-09-24,-5,Damage
874,541,2023-10-25,-12,Theft
122,227,2022-03-29,-7,Theft
227,72,2021-10-26,-6,Damage
809,350,2022-03-26,-10,Theft
375,538,2024-11-30,-7,Theft
664,908,2025-06-12,-2,Theft
83,256,2024-01-10,-1,Damage
327,843,2023-04-20,-13,Cycle Count Correction
550,306,2024-08-23,-6,Damage
897,974,2025-04-14,-4,Theft
790,696,2024-03-22,9,Cycle Count Correction
889,1094,2025-01-18,-7,Theft
806,692,2023-05-23,-4,Theft
473,479,2022-06-15,-6,Damage
302,712,2021-12-11,10,Cycle Count Correction
589,128,2024-12-18,-5,Cycle Count Correction
874,923,2023-12-01,-6,Damage
178,1026,2024-10-29,-12,Theft
717,230,2024-03-10,-13,Theft
201,779,2023-02-17,-2,Theft
70,148,2025-07-29,-5,Other
550,773,2023-02-16,-5,Damage
799,448,2025-09-24,-9,Damage
241,728,2025-01-03,-12,Theft
178,414,2023-01-20,-6,Theft
845,226,2023-11-26,-13,Damage
359,273,2023-10-25,-3,Damage
50,505,2022-12-28,-4,Damage
440,683,2022-12-04,-10,Expiration
788,42,2022-06-25,-6,Theft
801,914,2022-05-18,-4,Theft
473,700,2024-07-16,-12,Theft
949,891,2025-09-01,-5,Damage
33,560,2022-02-12,-1,Cycle Count Correction
610,209,2022-04-25,-10,Theft
882,583,2025-09-16,-5,Cycle Count Correction
6,62,2024-05-25,-14,Damage
102,320,2023-11-17,10,Cycle Count Correction
