Date Key,Traffic Source,Web Visits
2023-03-20,Paid Search,747
2023-03-20,Referral,255
2023-03-20,Social,378
2023-03-21,Direct,381
2023-03-21,Email,63
2023-03-21,Organic Search,1052
2023-03-21,Paid Search,376
2023-03-21,Referral,62
2023-03-21,Social,350
2023-03-22,Direct,476
2023-03-22,Email,123
2023-03-22,Organic Search,937
2023-03-22,Paid Search,328
2023-03-22,Referral,27
2023-03-22,Social,424
2023-03-23,Direct,359
2023-03-23,Email,300
2023-03-23,Organic Search,400
2023-03-23,Paid Search,615
2023-03-23,Referral,104
2023-03-23,Social,839
2023-03-24,Direct,331
2023-03-24,Email,191
2023-03-24,Organic Search,830
2023-03-24,Paid Search,470
2023-03-24,Referral,157
2023-03-24,Social,1838
2023-03-25,Direct,323
2023-03-25,Email,261
2023-03-25,Organic Search,563
2023-03-25,Paid Search,1183
2023-03-25,Referral,312
2023-03-25,Social,700
2023-03-26,Direct,1052
2023-03-26,Email,29
2023-03-26,Organic Search,521
2023-03-26,Paid Search,850
2023-03-26,Referral,58
2023-03-26,Social,380
2023-03-27,Direct,432
2023-03-27,Email,55
2023-03-27,Organic Search,778
2023-03-27,Paid Search,909
2023-03-27,Referral,561
2023-03-27,Social,256
2023-03-28,Direct,505
2023-03-28,Email,24
2023-03-28,Organic Search,1075
2023-03-28,Paid Search,1073
2023-03-28,Referral,79
2023-03-28,Social,279
2023-03-29,Direct,200
2023-03-29,Email,120
2023-03-29,Organic Search,1300
2023-03-29,Paid Search,554
2023-03-29,Referral,283
2023-03-29,Social,695
2023-03-30,Direct,373
2023-03-30,Email,28
2023-03-30,Organic Search,556
2023-03-30,Paid Search,248
2023-03-30,Referral,330
2023-03-30,Social,304
2023-03-31,Direct,363
2023-03-31,Email,70
2023-03-31,Organic Search,630
2023-03-31,Paid Search,506
2023-03-31,Referral,196
2023-03-31,Social,213
2023-04-01,Direct,552
2023-04-01,Email,73
2023-04-01,Organic Search,1588
2023-04-01,Paid Search,520
2023-04-01,Referral,156
2023-04-01,Social,466
2023-04-02,Direct,408
2023-04-02,Email,313
2023-04-02,Organic Search,965
2023-04-02,Paid Search,571
2023-04-02,Referral,74
2023-04-02,Social,723
2023-04-03,Direct,683
2023-04-03,Email,133
2023-04-03,Organic Search,1058
2023-04-03,Paid Search,338
2023-04-03,Referral,30
2023-04-03,Social,1290
2023-04-04,Direct,294
2023-04-04,Email,96
2023-04-04,Organic Search,922
2023-04-04,Paid Search,748
2023-04-04,Referral,157
2023-04-04,Social,1122
2023-04-05,Direct,324
2023-04-05,Email,215
2023-04-05,Organic Search,548
2023-04-05,Paid Search,426
2023-04-05,Referral,34
2023-04-05,Social,378
2023-04-06,Direct,287
2023-04-06,Email,62
2023-04-06,Organic Search,708
2023-04-06,Paid Search,845
2023-04-06,Referral,94
2023-04-06,Social,575
2023-04-07,Direct,331
2023-04-07,Email,111
2023-04-07,Organic Search,782
2023-04-07,Paid Search,725
2023-04-07,Referral,192
2023-04-07,Social,789
2023-04-08,Direct,728
2023-04-08,Email,69
2023-04-08,Organic Search,1042
2023-04-08,Paid Search,589
2023-04-08,Referral,24
2023-04-08,Social,487
2023-04-09,Direct,353
2023-04-09,Email,201
2023-04-09,Organic Search,1638
2023-04-09,Paid Search,512
2023-04-09,Referral,44
2023-04-09,Social,414
2023-04-10,Direct,430
2023-04-10,Email,205
2023-04-10,Organic Search,940
2023-04-10,Paid Search,606
2023-04-10,Referral,202
2023-04-10,Social,1188
2023-04-11,Direct,548
2023-04-11,Email,122
2023-04-11,Organic Search,599
2023-04-11,Paid Search,510
2023-04-11,Referral,264
2023-04-11,Social,1121
2023-04-12,Direct,188
2023-04-12,Email,306
2023-04-12,Organic Search,1100
2023-04-12,Paid Search,754
2023-04-12,Referral,172
2023-04-12,Social,676
2023-04-13,Direct,344
2023-04-13,Email,70
2023-04-13,Organic Search,636
2023-04-13,Paid Search,737
2023-04-13,Referral,137
2023-04-13,Social,530
2023-04-14,Direct,710
2023-04-14,Email,207
2023-04-14,Organic Search,1071
2023-04-14,Paid Search,357
2023-04-14,Referral,37
2023-04-14,Social,746
2023-04-15,Direct,269
2023-04-15,Email,162
2023-04-15,Organic Search,1093
2023-04-15,Paid Search,456
2023-04-15,Referral,260
2023-04-15,Social,451
2023-04-16,Direct,308
2023-04-16,Email,188
2023-04-16,Organic Search,1640
2023-04-16,Paid Search,526
2023-04-16,Referral,80
2023-04-16,Social,864
2023-04-17,Direct,384
2023-04-17,Email,87
2023-04-17,Organic Search,959
2023-04-17,Paid Search,853
2023-04-17,Referral,480
2023-04-17,Social,1444
2023-04-18,Direct,614
2023-04-18,Email,146
2023-04-18,Organic Search,769
2023-04-18,Paid Search,563
2023-04-18,Referral,137
2023-04-18,Social,558
2023-04-19,Direct,471
2023-04-19,Email,206
2023-04-19,Organic Search,944
2023-04-19,Paid Search,572
2023-04-19,Referral,107
2023-04-19,Social,798
2023-04-20,Direct,212
2023-04-20,Email,352
2023-04-20,Organic Search,923
2023-04-20,Paid Search,487
2023-04-20,Referral,111
2023-04-20,Social,706
2023-04-21,Direct,379
2023-04-21,Email,111
2023-04-21,Organic Search,885
2023-04-21,Paid Search,832
2023-04-21,Referral,414
2023-04-21,Social,662
2023-04-22,Direct,463
2023-04-22,Email,231
2023-04-22,Organic Search,987
2023-04-22,Paid Search,620
2023-04-22,Referral,50
2023-04-22,Social,1205
2023-04-23,Direct,576
2023-04-23,Email,142
2023-04-23,Organic Search,1253
2023-04-23,Paid Search,384
2023-04-23,Referral,75
2023-04-23,Social,428
2023-04-24,Direct,610
2023-04-24,Email,195
2023-04-24,Organic Search,1119
2023-04-24,Paid Search,701
2023-04-24,Referral,504
2023-04-24,Social,501
2023-04-25,Direct,384
2023-04-25,Email,121
2023-04-25,Organic Search,762
2023-04-25,Paid Search,913
2023-04-25,Referral,258
2023-04-25,Social,590
2023-04-26,Direct,324
2023-04-26,Email,407
2023-04-26,Organic Search,667
2023-04-26,Paid Search,606
2023-04-26,Referral,151
2023-04-26,Social,581
2023-04-27,Direct,468
2023-04-27,Email,185
2023-04-27,Organic Search,966
2023-04-27,Paid Search,600
2023-04-27,Referral,171
2023-04-27,Social,1183
2023-04-28,Direct,228
2023-04-28,Email,96
2023-04-28,Organic Search,1395
2023-04-28,Paid Search,864
2023-04-28,Referral,181
2023-04-28,Social,602
2023-04-29,Direct,367
2023-04-29,Email,128
2023-04-29,Organic Search,863
2023-04-29,Paid Search,453
2023-04-29,Referral,117
2023-04-29,Social,648
2023-04-30,Direct,253
2023-04-30,Email,124
2023-04-30,Organic Search,1141
2023-04-30,Paid Search,482
2023-04-30,Referral,166
2023-04-30,Social,1633
2023-05-01,Direct,365
2023-05-01,Email,102
2023-05-01,Organic Search,600
2023-05-01,Paid Search,684
2023-05-01,Referral,165
2023-05-01,Social,738
2023-05-02,Direct,203
2023-05-02,Email,123
2023-05-02,Organic Search,615
2023-05-02,Paid Search,660
2023-05-02,Referral,75
2023-05-02,Social,700
2023-05-03,Direct,339
2023-05-03,Email,144
2023-05-03,Organic Search,781
2023-05-03,Paid Search,494
2023-05-03,Referral,34
2023-05-03,Social,1573
2023-05-04,Direct,584
2023-05-04,Email,265
2023-05-04,Organic Search,789
2023-05-04,Paid Search,789
2023-05-04,Referral,140
2023-05-04,Social,783
2023-05-05,Direct,326
2023-05-05,Email,112
2023-05-05,Organic Search,879
2023-05-05,Paid Search,698
2023-05-05,Referral,40
2023-05-05,Social,197
2023-05-06,Direct,190
2023-05-06,Email,220
2023-05-06,Organic Search,653
2023-05-06,Paid Search,867
2023-05-06,Referral,114
2023-05-06,Social,590
2023-05-07,Direct,449
2023-05-07,Email,250
2023-05-07,Organic Search,549
2023-05-07,Paid Search,1206
2023-05-07,Referral,183
2023-05-07,Social,391
2023-05-08,Direct,364
2023-05-08,Email,219
2023-05-08,Organic Search,924
2023-05-08,Paid Search,804
2023-05-08,Referral,49
2023-05-08,Social,189
2023-05-09,Direct,616
2023-05-09,Email,198
2023-05-09,Organic Search,1008
2023-05-09,Paid Search,395
2023-05-09,Referral,187
2023-05-09,Social,499
2023-05-10,Direct,197
2023-05-10,Email,309
2023-05-10,Organic Search,1035
2023-05-10,Paid Search,497
2023-05-10,Referral,174
2023-05-10,Social,1824
2023-05-11,Direct,463
2023-05-11,Email,302
2023-05-11,Organic Search,751
2023-05-11,Paid Search,935
2023-05-11,Referral,99
2023-05-11,Social,428
2023-05-12,Direct,178
2023-05-12,Email,250
2023-05-12,Organic Search,373
2023-05-12,Paid Search,618
2023-05-12,Referral,43
2023-05-12,Social,452
2023-05-13,Direct,458
2023-05-13,Email,36
2023-05-13,Organic Search,820
2023-05-13,Paid Search,772
2023-05-13,Referral,70
2023-05-13,Social,404
2023-05-14,Direct,377
2023-05-14,Email,138
2023-05-14,Organic Search,1045
2023-05-14,Paid Search,322
2023-05-14,Referral,254
2023-05-14,Social,687
2023-05-15,Direct,682
2023-05-15,Email,36
2023-05-15,Organic Search,613
2023-05-15,Paid Search,518
2023-05-15,Referral,465
2023-05-15,Social,790
2023-05-16,Direct,361
2023-05-16,Email,58
2023-05-16,Organic Search,993
2023-05-16,Paid Search,635
2023-05-16,Referral,314
2023-05-16,Social,702
2023-05-17,Direct,535
2023-05-17,Email,40
2023-05-17,Organic Search,1627
2023-05-17,Paid Search,657
2023-05-17,Referral,36
2023-05-17,Social,512
2023-05-18,Direct,516
2023-05-18,Email,215
2023-05-18,Organic Search,812
2023-05-18,Paid Search,618
2023-05-18,Referral,209
2023-05-18,Social,652
2023-05-19,Direct,303
2023-05-19,Email,67
2023-05-19,Organic Search,811
2023-05-19,Paid Search,624
2023-05-19,Referral,89
2023-05-19,Social,743
2023-05-20,Direct,422
2023-05-20,Email,133
2023-05-20,Organic Search,1077
2023-05-20,Paid Search,474
2023-05-20,Referral,49
2023-05-20,Social,189
2023-05-21,Direct,702
2023-05-21,Email,42
2023-05-21,Organic Search,898
2023-05-21,Paid Search,543
2023-05-21,Referral,114
2023-05-21,Social,458
2023-05-22,Direct,594
2023-05-22,Email,341
2023-05-22,Organic Search,939
2023-05-22,Paid Search,655
2023-05-22,Referral,103
2023-05-22,Social,712
2023-05-23,Direct,304
2023-05-23,Email,165
2023-05-23,Organic Search,861
2023-05-23,Paid Search,477
2023-05-23,Referral,214
2023-05-23,Social,1348
2023-05-24,Direct,480
2023-05-24,Email,125
2023-05-24,Organic Search,1226
2023-05-24,Paid Search,905
2023-05-24,Referral,23
2023-05-24,Social,271
2023-05-25,Direct,453
2023-05-25,Email,22
2023-05-25,Organic Search,1225
2023-05-25,Paid Search,761
2023-05-25,Referral,272
2023-05-25,Social,738
2023-05-26,Direct,364
2023-05-26,Email,287
2023-05-26,Organic Search,1499
2023-05-26,Paid Search,741
2023-05-26,Referral,124
2023-05-26,Social,274
2023-05-27,Direct,251
2023-05-27,Email,193
2023-05-27,Organic Search,1157
2023-05-27,Paid Search,809
2023-05-27,Referral,160
2023-05-27,Social,572
2023-05-28,Direct,537
2023-05-28,Email,197
2023-05-28,Organic Search,756
2023-05-28,Paid Search,639
2023-05-28,Referral,157
2023-05-28,Social,198
2023-05-29,Direct,325
2023-05-29,Email,118
2023-05-29,Organic Search,1010
2023-05-29,Paid Search,456
2023-05-29,Referral,175
2023-05-29,Social,1158
2023-05-30,Direct,355
2023-05-30,Email,137
2023-05-30,Organic Search,659
2023-05-30,Paid Search,590
2023-05-30,Referral,215
2023-05-30,Social,566
2023-05-31,Direct,419
2023-05-31,Email,112
2023-05-31,Organic Search,548
2023-05-31,Paid Search,689
2023-05-31,Referral,234
2023-05-31,Social,1212
2023-06-01,Direct,693
2023-06-01,Email,201
2023-06-01,Organic Search,517
2023-06-01,Paid Search,954
2023-06-01,Referral,411
2023-06-01,Social,414
2023-06-02,Direct,431
2023-06-02,Email,386
2023-06-02,Organic Search,966
2023-06-02,Paid Search,429
2023-06-02,Referral,38
2023-06-02,Social,561
2023-06-03,Direct,676
2023-06-03,Email,212
2023-06-03,Organic Search,1156
2023-06-03,Paid Search,507
2023-06-03,Referral,297
2023-06-03,Social,478
2023-06-04,Direct,218
2023-06-04,Email,147
2023-06-04,Organic Search,729
2023-06-04,Paid Search,456
2023-06-04,Referral,138
2023-06-04,Social,913
2023-06-05,Direct,491
2023-06-05,Email,312
2023-06-05,Organic Search,837
2023-06-05,Paid Search,676
2023-06-05,Referral,199
2023-06-05,Social,370
2023-06-06,Direct,323
2023-06-06,Email,112
2023-06-06,Organic Search,969
2023-06-06,Paid Search,842
2023-06-06,Referral,110
2023-06-06,Social,330
2023-06-07,Direct,548
2023-06-07,Email,34
2023-06-07,Organic Search,1257
2023-06-07,Paid Search,830
2023-06-07,Referral,637
2023-06-07,Social,652
2023-06-08,Direct,374
2023-06-08,Email,174
2023-06-08,Organic Search,1291
2023-06-08,Paid Search,384
2023-06-08,Referral,81
2023-06-08,Social,649
2023-06-09,Direct,322
2023-06-09,Email,111
2023-06-09,Organic Search,943
2023-06-09,Paid Search,477
2023-06-09,Referral,210
2023-06-09,Social,861
2023-06-10,Direct,430
2023-06-10,Email,240
2023-06-10,Organic Search,325
2023-06-10,Paid Search,626
2023-06-10,Referral,299
2023-06-10,Social,780
2023-06-11,Direct,282
2023-06-11,Email,172
2023-06-11,Organic Search,757
2023-06-11,Paid Search,331
2023-06-11,Referral,366
2023-06-11,Social,334
2023-06-12,Direct,479
2023-06-12,Email,287
2023-06-12,Organic Search,684
2023-06-12,Paid Search,504
2023-06-12,Referral,87
2023-06-12,Social,1048
2023-06-13,Direct,299
2023-06-13,Email,156
2023-06-13,Organic Search,1421
2023-06-13,Paid Search,508
2023-06-13,Referral,71
2023-06-13,Social,469
2023-06-14,Direct,428
2023-06-14,Email,163
2023-06-14,Organic Search,743
2023-06-14,Paid Search,482
2023-06-14,Referral,91
2023-06-14,Social,748
2023-06-15,Direct,808
2023-06-15,Email,108
2023-06-15,Organic Search,547
2023-06-15,Paid Search,520
2023-06-15,Referral,116
2023-06-15,Social,925
2023-06-16,Direct,706
2023-06-16,Email,211
2023-06-16,Organic Search,887
2023-06-16,Paid Search,850
2023-06-16,Referral,104
2023-06-16,Social,1344
2023-06-17,Direct,402
2023-06-17,Email,91
2023-06-17,Organic Search,1088
2023-06-17,Paid Search,764
2023-06-17,Referral,27
2023-06-17,Social,865
2023-06-18,Direct,255
2023-06-18,Email,280
2023-06-18,Organic Search,1102
2023-06-18,Paid Search,1153
2023-06-18,Referral,96
2023-06-18,Social,798
2023-06-19,Direct,486
2023-06-19,Email,115
2023-06-19,Organic Search,888
2023-06-19,Paid Search,431
2023-06-19,Referral,121
2023-06-19,Social,125
2023-06-20,Direct,719
2023-06-20,Email,91
2023-06-20,Organic Search,948
2023-06-20,Paid Search,551
2023-06-20,Referral,61
2023-06-20,Social,2215
2023-06-21,Direct,278
2023-06-21,Email,192
2023-06-21,Organic Search,713
2023-06-21,Paid Search,627
2023-06-21,Referral,327
2023-06-21,Social,338
2023-06-22,Direct,270
2023-06-22,Email,56
2023-06-22,Organic Search,802
2023-06-22,Paid Search,423
2023-06-22,Referral,190
2023-06-22,Social,294
2023-06-23,Direct,172
2023-06-23,Email,240
2023-06-23,Organic Search,677
2023-06-23,Paid Search,334
2023-06-23,Referral,130
2023-06-23,Social,641
2023-06-24,Direct,330
2023-06-24,Email,179
2023-06-24,Organic Search,887
2023-06-24,Paid Search,371
2023-06-24,Referral,33
2023-06-24,Social,453
2023-06-25,Direct,315
2023-06-25,Email,111
2023-06-25,Organic Search,524
2023-06-25,Paid Search,279
2023-06-25,Referral,154
2023-06-25,Social,232
2023-06-26,Direct,106
2023-06-26,Email,154
2023-06-26,Organic Search,826
2023-06-26,Paid Search,303
2023-06-26,Referral,46
2023-06-26,Social,499
2023-06-27,Direct,439
2023-06-27,Email,115
2023-06-27,Organic Search,594
2023-06-27,Paid Search,356
2023-06-27,Referral,168
2023-06-27,Social,618
2023-06-28,Direct,185
2023-06-28,Email,223
2023-06-28,Organic Search,1060
2023-06-28,Paid Search,445
2023-06-28,Referral,132
2023-06-28,Social,323
2023-06-29,Direct,287
2023-06-29,Email,133
2023-06-29,Organic Search,644
2023-06-29,Paid Search,556
2023-06-29,Referral,228
2023-06-29,Social,330
2023-06-30,Direct,431
2023-06-30,Email,191
2023-06-30,Organic Search,857
2023-06-30,Paid Search,684
2023-06-30,Referral,36
2023-06-30,Social,538
2023-07-01,Direct,433
2023-07-01,Email,148
2023-07-01,Organic Search,642
2023-07-01,Paid Search,750
2023-07-01,Referral,21
2023-07-01,Social,190
2023-07-02,Direct,354
2023-07-02,Email,125
2023-07-02,Organic Search,757
2023-07-02,Paid Search,231
2023-07-02,Referral,248
2023-07-02,Social,607
2023-07-03,Direct,284
2023-07-03,Email,95
2023-07-03,Organic Search,566
2023-07-03,Paid Search,422
2023-07-03,Referral,103
2023-07-03,Social,335
2023-07-04,Direct,288
2023-07-04,Email,83
2023-07-04,Organic Search,720
2023-07-04,Paid Search,629
2023-07-04,Referral,278
2023-07-04,Social,349
2023-07-05,Direct,360
2023-07-05,Email,54
2023-07-05,Organic Search,691
2023-07-05,Paid Search,410
2023-07-05,Referral,120
2023-07-05,Social,767
2023-07-06,Direct,196
2023-07-06,Email,146
2023-07-06,Organic Search,431
2023-07-06,Paid Search,705
2023-07-06,Referral,142
2023-07-06,Social,734
2023-07-07,Direct,579
2023-07-07,Email,113
2023-07-07,Organic Search,735
2023-07-07,Paid Search,300
2023-07-07,Referral,164
2023-07-07,Social,253
2023-07-08,Direct,327
2023-07-08,Email,132
2023-07-08,Organic Search,762
2023-07-08,Paid Search,445
2023-07-08,Referral,131
2023-07-08,Social,745
2023-07-09,Direct,379
2023-07-09,Email,141
2023-07-09,Organic Search,692
2023-07-09,Paid Search,462
2023-07-09,Referral,47
2023-07-09,Social,431
2023-07-10,Direct,140
2023-07-10,Email,73
2023-07-10,Organic Search,742
2023-07-10,Paid Search,414
2023-07-10,Referral,74
2023-07-10,Social,126
2023-07-11,Direct,409
2023-07-11,Email,125
2023-07-11,Organic Search,552
2023-07-11,Paid Search,619
2023-07-11,Referral,63
2023-07-11,Social,587
2023-07-12,Direct,334
2023-07-12,Email,132
2023-07-12,Organic Search,1145
2023-07-12,Paid Search,211
2023-07-12,Referral,112
2023-07-12,Social,591
2023-07-13,Direct,348
2023-07-13,Email,87
2023-07-13,Organic Search,939
2023-07-13,Paid Search,382
2023-07-13,Referral,118
2023-07-13,Social,430
2023-07-14,Direct,265
2023-07-14,Email,89
2023-07-14,Organic Search,450
2023-07-14,Paid Search,434
2023-07-14,Referral,65
2023-07-14,Social,619
2023-07-15,Direct,406
2023-07-15,Email,163
2023-07-15,Organic Search,604
2023-07-15,Paid Search,265
2023-07-15,Referral,79
2023-07-15,Social,450
2023-07-16,Direct,460
2023-07-16,Email,164
2023-07-16,Organic Search,505
2023-07-16,Paid Search,483
2023-07-16,Referral,236
2023-07-16,Social,463
2023-07-17,Direct,401
2023-07-17,Email,87
2023-07-17,Organic Search,690
2023-07-17,Paid Search,389
2023-07-17,Referral,28
2023-07-17,Social,139
2023-07-18,Direct,276
2023-07-18,Email,65
2023-07-18,Organic Search,764
2023-07-18,Paid Search,394
2023-07-18,Referral,35
2023-07-18,Social,554
2023-07-19,Direct,373
2023-07-19,Email,108
2023-07-19,Organic Search,405
2023-07-19,Paid Search,793
2023-07-19,Referral,504
2023-07-19,Social,145
2023-07-20,Direct,222
2023-07-20,Email,209
2023-07-20,Organic Search,636
2023-07-20,Paid Search,412
2023-07-20,Referral,56
2023-07-20,Social,852
2023-07-21,Direct,274
2023-07-21,Email,54
2023-07-21,Organic Search,924
2023-07-21,Paid Search,392
2023-07-21,Referral,102
2023-07-21,Social,291
2023-07-22,Direct,400
2023-07-22,Email,133
2023-07-22,Organic Search,557
2023-07-22,Paid Search,364
2023-07-22,Referral,150
2023-07-22,Social,619
2023-07-23,Direct,271
2023-07-23,Email,137
2023-07-23,Organic Search,518
2023-07-23,Paid Search,461
2023-07-23,Referral,60
2023-07-23,Social,225
2023-07-24,Direct,177
2023-07-24,Email,80
2023-07-24,Organic Search,720
2023-07-24,Paid Search,880
2023-07-24,Referral,92
2023-07-24,Social,551
2023-07-25,Direct,432
2023-07-25,Email,130
2023-07-25,Organic Search,472
2023-07-25,Paid Search,331
2023-07-25,Referral,273
2023-07-25,Social,910
2023-07-26,Direct,315
2023-07-26,Email,26
2023-07-26,Organic Search,908
2023-07-26,Paid Search,359
2023-07-26,Referral,53
2023-07-26,Social,571
2023-07-27,Direct,222
2023-07-27,Email,249
2023-07-27,Organic Search,430
2023-07-27,Paid Search,526
2023-07-27,Referral,127
2023-07-27,Social,143
2023-07-28,Direct,341
2023-07-28,Email,29
2023-07-28,Organic Search,1007
2023-07-28,Paid Search,496
2023-07-28,Referral,47
2023-07-28,Social,267
2023-07-29,Direct,315
2023-07-29,Email,100
2023-07-29,Organic Search,552
2023-07-29,Paid Search,690
2023-07-29,Referral,64
2023-07-29,Social,502
2023-07-30,Direct,179
2023-07-30,Email,104
2023-07-30,Organic Search,619
2023-07-30,Paid Search,630
2023-07-30,Referral,36
2023-07-30,Social,1372
2023-07-31,Direct,261
2023-07-31,Email,209
2023-07-31,Organic Search,653
2023-07-31,Paid Search,334
2023-07-31,Referral,85
2023-07-31,Social,473
2023-08-01,Direct,466
2023-08-01,Email,149
2023-08-01,Organic Search,452
2023-08-01,Paid Search,538
2023-08-01,Referral,92
2023-08-01,Social,575
2023-08-02,Direct,536
2023-08-02,Email,46
2023-08-02,Organic Search,572
2023-08-02,Paid Search,400
