Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Product Status,Product Notes,Updated At,Updated By,Proposed Price,Vendor Key
399,399-Satellite Radius 14Touch Screen Laptop   Intel Core i3,Computers,Computers & Tablets,Laptops,Toshiba,Satellite Radius 14Touch Screen Laptop   Intel Core i3,CT1829708603,1138.5,,,,,,8
400,400-ENVY 17.3Touch Screen Laptop   Intel Core i7,Computers,Computers & Tablets,Laptops,HP,ENVY 17.3Touch Screen Laptop   Intel Core i7,CT4596483816,267.0,,,,,,11
401,"401-MacBook Air® (Latest Model)   13.3"" Display   Intel Core i5",Computers,Computers & Tablets,Laptops,Apple,"MacBook Air® (Latest Model)   13.3"" Display   Intel Core i5",CT2911929875,146.5,,,,,,8
402,"402-MacBook® Pro   Intel Core i5   13.3"" Display",Computers,Computers & Tablets,Laptops,Apple,"MacBook® Pro   Intel Core i5   13.3"" Display",CT3411724256,871.0,,,,,,1
403,"403-Inspiron 14"" Laptop   Intel Celeron   2GB Memory",Computers,Computers & Tablets,Laptops,Dell,"Inspiron 14"" Laptop   Intel Celeron   2GB Memory",CT9924459865,99.0,,,,,,10
404,"404-Stream 11.6"" Laptop   Intel Celeron   2GB Memory",Computers,Computers & Tablets,Laptops,HP,"Stream 11.6"" Laptop   Intel Celeron   2GB Memory",CT8492408515,340.5,,,,,,1
405,405-Flip 2 in 1 10.1Touch,Computers,Computers & Tablets,Laptops,Asus,Flip 2 in 1 10.1Touch,CT4494043487,241.0,,,,,,10
406,"406-Surface 3   10.8""   Intel Atom",Computers,Computers & Tablets,Laptops,Microsoft,"Surface 3   10.8""   Intel Atom",CT6706490545,162.0,,,,,,10
407,"407-13.3"" Chromebook 2   Intel Celeron   4GB Memory",Computers,Computers & Tablets,Laptops,Toshiba,"13.3"" Chromebook 2   Intel Celeron   4GB Memory",CT5400764855,57.0,,,,,,8
408,408-Aspire R14 2 in 1 14Touch,Computers,Computers & Tablets,Laptops,Acer,Aspire R14 2 in 1 14Touch,CT2483291503,1117.5,,,,,,19
409,"409-MacBook®   12"" Display   Intel Core M",Computers,Computers & Tablets,Laptops,Apple,"MacBook®   12"" Display   Intel Core M",CT7955377034,1138.5,,,,,,8
410,"410-Surface Pro 3   12""   Intel Core i3",Computers,Computers & Tablets,Laptops,Microsoft,"Surface Pro 3   12""   Intel Core i3",CT9570224287,52.0,,,,,,8
411,411-Satellite Radius 11.6Touch Screen Laptop   Intel Pentium,Computers,Computers & Tablets,Laptops,Toshiba,Satellite Radius 11.6Touch Screen Laptop   Intel Pentium,CT7279289235,970.5,,,,,,1
412,412-Flex 3 2 in 1 11.6Touch,Computers,Computers & Tablets,Laptops,Lenovo,Flex 3 2 in 1 11.6Touch,CT8218261107,745.0,,,,,,1
413,413-Edge 2 15.62 in 1 Touch,Computers,Computers & Tablets,Laptops,Lenovo,Edge 2 15.62 in 1 Touch,CT2949031406,304.0,,,,,,8
414,414-Inspiron 13.3Touch Screen Laptop   Intel Core i5,Computers,Computers & Tablets,Laptops,Dell,Inspiron 13.3Touch Screen Laptop   Intel Core i5,CT7788066134,5464.5,,,,,,1
415,"415-MacBook Pro with Retina display (Latest Model)   13.3"" Display   8GB Memory",Computers,Computers & Tablets,Laptops,Apple,"MacBook Pro with Retina display (Latest Model)   13.3"" Display   8GB Memory",CT5170625551,298.5,,,,,,8
416,416-Surface Book 2 in 1 13.5Touch,Computers,Computers & Tablets,Laptops,Microsoft,Surface Book 2 in 1 13.5Touch,CT7094405528,178.0,,,,,,8
417,417-2 in 1 15.6Touch,Computers,Computers & Tablets,Laptops,Asus,2 in 1 15.6Touch,CT9300231452,115.0,,,,,,1
418,418-Surface Book 2 in 1 13.5Touch,Computers,Computers & Tablets,Laptops,Microsoft,Surface Book 2 in 1 13.5Touch,CT8062888359,477.0,,,,,,10
419,419-Yoga 2 2 in 1 11.6Touch,Computers,Computers & Tablets,Laptops,Lenovo,Yoga 2 2 in 1 11.6Touch,CT9004823529,1138.5,,,,,,10
420,420-Inspiron 15.6Touch Screen Laptop   Intel Core i5,Computers,Computers & Tablets,Laptops,Dell,Inspiron 15.6Touch Screen Laptop   Intel Core i5,CT7375637437,162.0,,,,,,1
421,"421-14"" Chromebook   Intel Celeron   2GB Memory",Computers,Computers & Tablets,Laptops,HP,"14"" Chromebook   Intel Celeron   2GB Memory",CT5806033929,241.0,,,,,,1
422,422-ENVY 17.3Touch Screen Laptop   Intel Core i7,Computers,Computers & Tablets,Laptops,HP,ENVY 17.3Touch Screen Laptop   Intel Core i7,CT9129157252,550.5,,,,,,8
423,423-Satellite Radius 2 in 1 15.6Touch,Computers,Computers & Tablets,Laptops,Toshiba,Satellite Radius 2 in 1 15.6Touch,CT7815110097,871.0,,,,,,10
424,424-ENVY x360 2 in 1 15.6Touch,Computers,Computers & Tablets,Laptops,HP,ENVY x360 2 in 1 15.6Touch,CT8910435004,172.5,,,,,,1
425,425-Inspiron 11.6Touch Screen Laptop   Intel Core i3,Computers,Computers & Tablets,Laptops,Dell,Inspiron 11.6Touch Screen Laptop   Intel Core i3,CT2250546729,272.5,,,,,,8
426,426-Surface Book 2 in 1 13.5Touch,Computers,Computers & Tablets,Laptops,Microsoft,Surface Book 2 in 1 13.5Touch,CT1761511706,1527.0,,,,,,10
427,"427-G50 15.6"" Laptop   Intel Core i3   4GB Memory",Computers,Computers & Tablets,Laptops,Lenovo,"G50 15.6"" Laptop   Intel Core i3   4GB Memory",CT3486636250,246.0,,,,,,10
428,428-Yoga 900 13.32 in 1 Touch,Computers,Computers & Tablets,Laptops,Lenovo,Yoga 900 13.32 in 1 Touch,CT8661171881,545.5,,,,,,10
429,429-Yoga 900 13.32 in 1 Touch,Computers,Computers & Tablets,Laptops,Lenovo,Yoga 900 13.32 in 1 Touch,CT7291294434,839.5,,,,,,10
430,"430-Surface Pro 4   12.3""   128GB",Computers,Computers & Tablets,Laptops,Microsoft,"Surface Pro 4   12.3""   128GB",CT7026383228,298.5,,,,,,8
431,431-Inspiron 2 in 1 13.3Touch,Computers,Computers & Tablets,Laptops,Dell,Inspiron 2 in 1 13.3Touch,CT2374731534,246.0,,,,,,1
432,432-2 in 1 13.3Touch,Computers,Computers & Tablets,Laptops,Asus,2 in 1 13.3Touch,CT3977847955,120.0,,,,,,1
433,"433-Surface 3   10.8""   Intel Atom",Computers,Computers & Tablets,Laptops,Microsoft,"Surface 3   10.8""   Intel Atom",CT3480031756,2188.5,,,,,,1
434,"434-15.6"" Chromebook   Intel Celeron   4GB Memory",Computers,Computers & Tablets,Laptops,Acer,"15.6"" Chromebook   Intel Celeron   4GB Memory",CT3828180336,162.0,,,,,,1
435,"435-MacBook®   12"" Display   Intel Core M",Computers,Computers & Tablets,Laptops,Apple,"MacBook®   12"" Display   Intel Core M",CT4606947889,892.0,,,,,,1
436,"436-Star Wars Special Edition 15.6"" Laptop   Intel Core i7   8GB Memory",Computers,Computers & Tablets,Laptops,HP,"Star Wars Special Edition 15.6"" Laptop   Intel Core i7   8GB Memory",CT5103790018,619.0,,,,,,10
437,437-Edge 2 15.62 in 1 Touch,Computers,Computers & Tablets,Laptops,Lenovo,Edge 2 15.62 in 1 Touch,CT6609190085,57.0,,,,,,10
438,"438-11.6"" Chromebook 2   Intel Celeron   2GB Memory",Computers,Computers & Tablets,Laptops,Samsung,"11.6"" Chromebook 2   Intel Celeron   2GB Memory",CT7217599640,146.5,,,,,,10
439,439-Spectre x360 2 in 1 13.3Touch,Computers,Computers & Tablets,Laptops,HP,Spectre x360 2 in 1 13.3Touch,CT6192629426,57.0,,,,,,8
440,440-Satellite Radius 2 in 1 15.64K Ultra HD Touch,Computers,Computers & Tablets,Laptops,Toshiba,Satellite Radius 2 in 1 15.64K Ultra HD Touch,CT8111155516,1002.0,,,,,,1
441,"441-G51 15.6"" Laptop   AMD A8 Series",Computers,Computers & Tablets,Laptops,Lenovo,"G51 15.6"" Laptop   AMD A8 Series",CT3189572270,172.5,,,,,,1
442,442-Inspiron 7000 Series 2 in 1 15.6Touch,Computers,Computers & Tablets,Laptops,Dell,Inspiron 7000 Series 2 in 1 15.6Touch,CT4691394613,435.0,,,,,,10
443,443-2 in 1 13.3Touch,Computers,Computers & Tablets,Laptops,Asus,2 in 1 13.3Touch,CT4737533741,115.0,,,,,,1
444,"444-Aspire 15.6"" Laptop   Intel Celeron   4GB Memory",Computers,Computers & Tablets,Laptops,Acer,"Aspire 15.6"" Laptop   Intel Celeron   4GB Memory",CT7592497775,109.5,,,,,,10
445,445-Yoga 2 2 in 1 11.6Touch,Computers,Computers & Tablets,Laptops,Lenovo,Yoga 2 2 in 1 11.6Touch,CT8938703660,682.0,,,,,,8
446,446-Flex 3 2 in 1 11.6Touch,Computers,Computers & Tablets,Laptops,Lenovo,Flex 3 2 in 1 11.6Touch,CT6854395112,146.5,,,,,,8
447,"447-40"" Class (40"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Insignia,"40"" Class (40"" Diag.)   LED   1080p",ES7356021698,377.5,,,,,,11
448,"448-19"" Class (18.5"" Diag.)   LED   720p",Entertainment,Energy Star TV,LED TV,Insignia™,"19"" Class (18.5"" Diag.)   LED   720p",ES4703301578,146.5,,,,,,11
449,"449-32"" Class (31 1/2"" Diag.)   LED",Entertainment,Energy Star TV,LED TV,Insignia™,"32"" Class (31 1/2"" Diag.)   LED",ES6868546069,230.5,,,,,,11
450,"450-39"" Class (38.5"" Diag.)   LED   720p",Entertainment,Energy Star TV,LED TV,Insignia™,"39"" Class (38.5"" Diag.)   LED   720p",ES3021853006,419.5,,,,,,18
451,"451-48"" Class (47.6"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Insignia™,"48"" Class (47.6"" Diag.)   LED   1080p",ES8954140216,178.0,,,,,,11
452,"452-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Insignia™,"32"" Class (31.5"" Diag.)   LED   1080p",ES9674264871,1212.0,Discontinue,dog ops,2021-10-19 17:01:31,max@sigmacomputing.com,,17
453,"453-32"" Class (31.5"" Diag.)   LED   720p",Entertainment,Energy Star TV,LED TV,Insignia™,"32"" Class (31.5"" Diag.)   LED   720p",ES9225982925,146.5,,,,,,11
454,"454-65"" Class (64.5"" Diag.)   LED   2160p",Entertainment,Energy Star TV,LED TV,Samsung,"65"" Class (64.5"" Diag.)   LED   2160p",ES4289058851,871.0,,,,,,11
455,"455-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,Energy Star TV,LED TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",ES3545123519,178.0,,,,,,10
456,"456-48"" Class (47.6"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Samsung,"48"" Class (47.6"" Diag.)   LED   1080p",ES3455710582,388.0,,,,,,11
457,"457-50"" Class (49.5"" Diag.)   LED   2160p",Entertainment,Energy Star TV,LED TV,Samsung,"50"" Class (49.5"" Diag.)   LED   2160p",ES9345949919,472.0,,,,,,18
458,"458-40"" Class (40"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Samsung,"40"" Class (40"" Diag.)   LED   1080p",ES1337765341,855.0,,,,,,18
459,"459-60"" Class (60"" Diag.)   LED   2160p",Entertainment,Energy Star TV,LED TV,Samsung,"60"" Class (60"" Diag.)   LED   2160p",ES2949948684,519.0,,,,,,11
460,"460-48"" Class (47.6"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Samsung,"48"" Class (47.6"" Diag.)   LED   1080p",ES6836353135,3354.0,,dog ops,2021-10-19 17:01:32,max@sigmacomputing.com,,18
461,"461-28"" Class (27 1/2"" Diag.)   LED",Entertainment,Energy Star TV,LED TV,Samsung,"28"" Class (27 1/2"" Diag.)   LED",ES8851617738,288.0,,,,,,11
462,"462-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,Energy Star TV,LED TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",ES4052897139,151.5,,,,,,11
463,"463-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Samsung,"32"" Class (31.5"" Diag.)   LED   1080p",ES6121781883,503.5,,,,,,11
464,"464-32"" Class (31 1/2"" Diag.)   LED",Entertainment,Energy Star TV,LED TV,Samsung,"32"" Class (31 1/2"" Diag.)   LED",ES8606467761,1768.5,,cat ops,2021-10-19 22:32:09,tyler@sigmacomputing.com,,11
465,"465-40"" Class (39 1/2"" Diag.)   LED",Entertainment,Energy Star TV,LED TV,Samsung,"40"" Class (39 1/2"" Diag.)   LED",ES9810253760,298.5,,,,,,11
466,"466-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,Energy Star TV,LED TV,Samsung,"32"" Class (31.5"" Diag.)   LED   1080p",ES7256608229,241.0,,,,,,18
467,"467-32"" Class (31.5"" Diag.)   LED   720p",Entertainment,Energy Star TV,LED TV,Samsung,"32"" Class (31.5"" Diag.)   LED   720p",ES2000489123,162.0,,,,,,15
468,"468-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Sharp,"32"" Class (31.5"" Diag.)   LED   1080p",TV4413587822,498.0,,,,,,17
469,"469-65"" Class (64.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Sony,"65"" Class (64.5"" Diag.)   LED   2160p",TV8887968832,624.0,,,,,,8
470,"470-43"" Class (42.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Toshiba,"43"" Class (42.5"" Diag.)   LED   1080p",TV4903340673,62.5,,,,,,8
471,"471-28"" Class (27.5"" Diag.)   LED   720p",Entertainment,TV & Home Theater,LED TV,Toshiba,"28"" Class (27.5"" Diag.)   LED   720p",TV9456455157,167.5,,,,,,17
472,"472-24"" Class (23.8"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Insignia™,"24"" Class (23.8"" Diag.)   LED   1080p",TV2514728097,3280.5,Active,Test,2021-10-19 22:39:12,tyler@sigmacomputing.com,,11
473,"473-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Insignia™,"32"" Class (31.5"" Diag.)   LED   1080p",TV2806115309,718.5,,,,,,17
474,"474-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",TV9404581382,1201.5,,doggo ops,2021-10-19 17:01:32,max@sigmacomputing.com,,17
475,"475-60"" Class (59.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,LG,"60"" Class (59.5"" Diag.)   LED   2160p",TV6687547489,167.5,,,,,,17
476,"476-24"" Class (23 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,LED TV,Samsung,"24"" Class (23 5/8"" Diag.)   LED",TV8975360666,120.0,,,,,,8
477,"477-65"" Class (64.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Sony,"65"" Class (64.5"" Diag.)   LED   2160p",TV1121089964,288.0,,,,,,17
478,"478-55"" Class (54.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Toshiba,"55"" Class (54.6"" Diag.)   LED   1080p",TV9712219983,356.5,,,,,,8
479,"479-AQUOS   50"" Class (49.6"" Diag.)   LED",Entertainment,TV & Home Theater,LED TV,Sharp,"AQUOS   50"" Class (49.6"" Diag.)   LED",TV1632225426,897.0,,,,,,17
480,"480-43"" Class (42.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Sharp,"43"" Class (42.6"" Diag.)   LED   1080p",TV3509574653,251.5,,,,,,8
481,"481-40"" Class (39.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Toshiba,"40"" Class (39.5"" Diag.)   LED   1080p",TV2458544377,356.5,,,,,,17
482,"482-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,LED TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV1723840296,62.5,,,,,,8
483,"483-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Sony,"55"" Class (54.6"" Diag.)   LED   2160p",TV8344450855,172.5,,,,,,17
484,"484-40"" Class (40"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Samsung,"40"" Class (40"" Diag.)   LED   1080p",TV4744226021,115.0,,,,,,17
485,"485-E Series 55"" Class (54.6"" Diag.)   LED",Entertainment,TV & Home Theater,LED TV,VIZIO,"E Series 55"" Class (54.6"" Diag.)   LED",TV9617360919,949.5,,,,,,8
486,"486-E Series   24"" Class (23""",Entertainment,TV & Home Theater,LED TV,VIZIO,"E Series   24"" Class (23""",TV9804333343,745.0,,,,,,17
487,"487-32"" Class (31.5"" Diag.)   LED   720p",Entertainment,TV & Home Theater,LED TV,Insignia,"32"" Class (31.5"" Diag.)   LED   720p",TV4323273355,540.0,,,,,,17
488,"488-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",TV6777977446,99.0,,,,,,5
489,"489-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,VIZIO,"32"" Class (31.5"" Diag.)   LED   1080p",TV4621765119,482.5,,,,,,8
490,"490-55"" Class (54.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Samsung,"55"" Class (54.6"" Diag.)   LED   1080p",TV9412027417,178.0,,,,,,8
491,"491-24"" Class (23.6"" Diag.)   LED   720p",Entertainment,TV & Home Theater,LED TV,Insignia,"24"" Class (23.6"" Diag.)   LED   720p",TV3379423808,1674.0,,,2021-10-19 22:27:40,tyler@sigmacomputing.com,,8
492,"492-60"" Class (60"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,LED TV,Samsung,"60"" Class (60"" Diag.)   LED   2160p",TV6277254495,167.5,,,,,,17
493,"493-E Series 50"" Class (49.5"" Diag.)   LED",Entertainment,TV & Home Theater,LED TV,VIZIO,"E Series 50"" Class (49.5"" Diag.)   LED",TV1002734565,172.5,,,,,,8
494,"494-49"" Class (48.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,Toshiba,"49"" Class (48.5"" Diag.)   LED   1080p",TV4392455970,62.5,,,,,,8
495,"495-32"" Class (31.5"" Diag.)   LED   720p",Entertainment,TV & Home Theater,LED TV,Westinghouse,"32"" Class (31.5"" Diag.)   LED   720p",TV7595029498,540.0,,,,,,8
496,"496-60"" Class (60"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,LED TV,VIZIO,"60"" Class (60"" Diag.)   LED   1080p",TV8770618289,172.5,,,,,,8
497,497-EF 50mm f/1.8 STM Standard Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 50mm f/1.8 STM Standard Lens   Black,CA8075263648,57.0,,,,,,12
498,498-EF S 55 250mm f/4,Photography,Camera Accessories,Lenses,Canon,EF S 55 250mm f/4,CA3834845261,225.0,,,,,,20
499,499-EF S 24mm f/2.8 STM Standard Lens for Canon APS C Cameras,Photography,Camera Accessories,Lenses,Canon,EF S 24mm f/2.8 STM Standard Lens for Canon APS C Cameras,CA5748984493,1138.5,,,,,,12
500,500-EF 75–300mm f/4–5.6 III Telephoto Zoom Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 75–300mm f/4–5.6 III Telephoto Zoom Lens   Black,CA9752243988,151.5,,,,,,12
501,501-EF 85mm f/1.8 USM Medium Telephoto Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 85mm f/1.8 USM Medium Telephoto Lens   Black,CA4472120280,120.0,,,,,,20
502,502-EF S 10 18mm f/4.5,Photography,Camera Accessories,Lenses,Canon,EF S 10 18mm f/4.5,CA3972006309,1485.0,,,,,,20
503,503-EF 24 70mm f/2.8L II USM Standard Zoom Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 24 70mm f/2.8L II USM Standard Zoom Lens   Black,CA5857942852,225.0,Active,,2022-01-13 23:29:29,alfonso@sigmacomputing.com,,13
504,504-EF 50mm f/1.4 USM Standard Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 50mm f/1.4 USM Standard Lens   Black,CA2146663842,808.0,,,,,,20
505,505-EF 35mm f/2 IS USM Wide Angle Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 35mm f/2 IS USM Wide Angle Lens   Black,CA4678313366,267.0,,,,,,2
506,506-EF 70 200mm f/2.8L IS II USM Telephoto Zoom Lens   White,Photography,Camera Accessories,Lenses,Canon,EF 70 200mm f/2.8L IS II USM Telephoto Zoom Lens   White,CA4249627759,335.5,,,,,,13
507,507-EF 50mm f/1.2L USM Standard Lens   Black,Photography,Camera Accessories,Lenses,Canon,EF 50mm f/1.2L USM Standard Lens   Black,CA8608690167,167.5,,,,,,13
508,508-AF S NIKKOR 50mm f/1.8G Standard Lens   Black,Photography,Camera Accessories,Lenses,Nikon,AF S NIKKOR 50mm f/1.8G Standard Lens   Black,CA9910300178,120.0,,,,,,13
509,509-AF S DX NIKKOR 35mm f/1.8G Standard Lens   Black,Photography,Camera Accessories,Lenses,Nikon,AF S DX NIKKOR 35mm f/1.8G Standard Lens   Black,CA3157596007,183.0,,,,,,12
510,510-AF S DX NIKKOR 55 300mm f/4.5,Photography,Camera Accessories,Lenses,Nikon,AF S DX NIKKOR 55 300mm f/4.5,CA4619047348,115.0,,,,,,20
511,511-AF S NIKKOR 200 500mm f/5.6E ED VR Super Telephoto Zoom Lens,Photography,Camera Accessories,Lenses,Nikon,AF S NIKKOR 200 500mm f/5.6E ED VR Super Telephoto Zoom Lens,CA4661975987,115.0,,,,,,12
512,512-AF S DX NIKKOR 18 140mm f/3.5,Photography,Camera Accessories,Lenses,Nikon,AF S DX NIKKOR 18 140mm f/3.5,CA1732531689,991.5,,,,,,20
513,513-AF S NIKKOR 85mm f/1.8G Medium Telephoto Lens   Black,Photography,Camera Accessories,Lenses,Nikon,AF S NIKKOR 85mm f/1.8G Medium Telephoto Lens   Black,CA9978195493,99.0,,,,,,20
514,514-AF S VR Zoom Nikkor 70,Photography,Camera Accessories,Lenses,Nikon,AF S VR Zoom Nikkor 70,CA2649087338,99.0,,,,,,20
515,515-AF S DX NIKKOR 55 200mm f/4.5,Photography,Camera Accessories,Lenses,Nikon,AF S DX NIKKOR 55 200mm f/4.5,CA5025105601,582.0,,,,,,13
516,516-AF NIKKOR 50mm f/1.8D Standard Lens   Black,Photography,Camera Accessories,Lenses,Nikon,AF NIKKOR 50mm f/1.8D Standard Lens   Black,CA9050029730,304.0,,,,,,13
517,517-55 210mm f/4.5 6.3 Telephoto Lens for Most Sony Alpha E,Photography,Camera Accessories,Lenses,Sony,55 210mm f/4.5 6.3 Telephoto Lens for Most Sony Alpha E,CA3413680074,120.0,,,,,,13
518,518-50mm f/1.8 OSS Prime Lens for Select Sony Alpha E mount Cameras   Black,Photography,Camera Accessories,Lenses,Sony,50mm f/1.8 OSS Prime Lens for Select Sony Alpha E mount Cameras   Black,CA2588286575,304.0,,,,,,20
