Return ID,Order Number,Product Key,Return Date,Return Quantity,Refund Amount,Return Reason,Restocked
50543,95191,34,2023-07-08,1,143.68,Other,Y
50544,95193,599,2025-07-15,2,288.8,Other,N
50545,95195,501,2023-08-08,1,47.94,Defective/Damaged,N
50546,95198,103,2023-09-07,1,404.1,Better Price Found,Y
50547,95199,921,2025-08-22,2,202.34,Changed Mind,Y
50548,95201,593,2023-09-05,2,76.56,Changed Mind,Y
50549,95201,606,2023-09-30,1,70.26,Changed Mind,Y
50550,95207,290,2023-10-26,1,42.0,Changed Mind,Y
50551,95208,155,2023-11-15,1,126.47,Defective/Damaged,N
50552,95209,233,2023-11-23,2,149.91,Better Price Found,Y
50553,95210,30,2023-11-08,1,139.29,Defective/Damaged,N
50554,95210,245,2023-11-24,2,461.04,Changed Mind,Y
50555,95210,810,2023-11-06,1,41.68,Not As Described,Y
50556,95214,1085,2023-12-19,2,719.05,Defective/Damaged,N
50557,95217,505,2024-01-08,1,95.32,Changed Mind,Y
50558,95219,606,2024-01-18,1,70.27,Changed Mind,Y
50559,95220,598,2024-02-03,2,147.0,Changed Mind,Y
50560,95220,937,2024-01-31,1,94.16,Changed Mind,Y
50561,95220,1017,2024-02-13,1,256.82,Changed Mind,Y
50562,95223,509,2024-02-22,1,83.45,Changed Mind,Y
50563,95225,713,2024-02-24,1,77.16,Changed Mind,Y
50564,95225,935,2024-03-15,2,121.67,Wrong Size/Fit,Y
50565,95226,372,2024-03-06,1,46.92,Better Price Found,N
50566,95229,120,2024-04-04,1,230.61,Not As Described,Y
50567,95230,921,2024-04-17,2,202.34,Not As Described,Y
50568,95233,531,2024-04-17,2,187.68,Changed Mind,N
50569,95235,235,2024-05-25,1,171.58,Not As Described,Y
50570,95235,1096,2024-05-13,1,277.36,Changed Mind,Y
50571,95236,321,2024-05-14,2,154.94,Better Price Found,Y
50572,95237,397,2024-05-26,1,81.97,Wrong Size/Fit,Y
50573,95242,1061,2024-07-07,1,55.02,Changed Mind,Y
50574,95244,918,2024-07-22,1,157.32,Better Price Found,Y
50575,95246,964,2024-07-30,1,179.4,Better Price Found,Y
50576,95248,122,2024-08-13,2,914.01,Defective/Damaged,N
50577,95248,726,2024-08-18,2,46.51,Not As Described,Y
50578,95248,864,2024-08-23,2,117.82,Changed Mind,Y
50579,95250,1075,2024-08-15,1,32.24,Wrong Size/Fit,Y
50580,95252,159,2024-09-18,1,170.94,Not As Described,Y
50581,95255,34,2024-09-24,1,143.69,Changed Mind,Y
50582,95257,1066,2024-10-30,1,117.28,Changed Mind,Y
50583,95259,113,2024-10-29,2,45.89,Wrong Size/Fit,Y
50584,95259,1069,2024-11-13,1,288.14,Changed Mind,N
50585,95262,677,2024-11-23,1,250.29,Defective/Damaged,N
50586,95262,845,2024-11-06,1,120.0,Wrong Size/Fit,Y
50587,95262,1031,2024-11-21,1,24.8,Defective/Damaged,N
50588,95263,221,2024-11-27,1,107.6,Changed Mind,Y
50589,95274,550,2025-02-12,1,27.05,Wrong Size/Fit,Y
50590,95276,1030,2025-02-26,1,216.41,Defective/Damaged,N
50591,95279,301,2025-03-14,1,120.0,Changed Mind,Y
50592,95281,637,2025-04-12,2,150.75,Not As Described,Y
50593,95284,162,2025-05-04,1,62.5,Better Price Found,N
50594,95285,271,2025-04-23,1,272.8,Changed Mind,Y
50595,95288,1059,2025-05-18,2,3474.0,Changed Mind,Y
50596,95289,264,2025-05-27,2,193.2,Wrong Size/Fit,Y
50597,95292,389,2025-06-23,1,218.05,Not As Described,Y
50598,95293,764,2025-06-17,2,211.93,Changed Mind,Y
50599,95294,510,2025-06-24,1,31.68,Wrong Size/Fit,Y
50600,95300,365,2025-08-26,1,721.19,Other,Y
50601,95300,432,2025-08-21,1,24.0,Changed Mind,Y
50602,95301,516,2025-08-17,1,124.18,Changed Mind,Y
50603,95306,558,2025-09-21,2,185.45,Defective/Damaged,N
50604,95308,235,2025-10-05,1,171.58,Changed Mind,Y
50605,95308,372,2025-10-18,1,46.92,Better Price Found,Y
50606,95308,1075,2025-10-18,1,32.24,Wrong Size/Fit,N
50607,95310,136,2025-10-18,1,402.85,Better Price Found,N
50608,95311,1022,2025-10-18,1,105.05,Not As Described,Y
50609,95312,911,2021-09-13,2,405.6,Other,Y
50610,95312,911,2021-08-29,2,405.6,Defective/Damaged,N
50611,95315,546,2021-10-02,2,107.79,Defective/Damaged,N
50612,95316,21,2021-10-14,2,797.85,Not As Described,Y
50613,95316,154,2021-10-16,1,32.15,Defective/Damaged,N
50614,95316,466,2021-10-20,2,173.88,Changed Mind,Y
50615,95316,842,2021-10-09,1,44.66,Defective/Damaged,N
50616,95317,833,2021-10-17,1,44.66,Better Price Found,Y
50617,95318,519,2021-10-09,1,29.97,Better Price Found,Y
50618,95319,275,2021-11-04,2,20.78,Not As Described,Y
50619,95319,945,2021-10-27,1,27.77,Wrong Size/Fit,Y
50620,95320,1052,2021-11-09,1,88.09,Changed Mind,N
50621,95322,721,2021-11-29,2,37.38,Not As Described,Y
50622,95322,924,2021-11-19,1,14.75,Wrong Size/Fit,Y
50623,95323,229,2021-11-19,2,135.37,Better Price Found,Y
50624,95327,346,2021-12-18,2,48.07,Not As Described,Y
50625,95328,420,2021-12-23,2,66.09,Changed Mind,Y
50626,95332,275,2022-02-11,2,20.78,Changed Mind,Y
50627,95332,407,2022-01-31,2,31.35,Better Price Found,N
50628,95333,357,2022-02-05,1,135.29,Changed Mind,Y
50629,95333,555,2022-02-21,2,735.3,Better Price Found,Y
50630,95339,110,2022-03-14,1,31.57,Wrong Size/Fit,Y
50631,95341,484,2022-04-05,2,78.49,Defective/Damaged,N
50632,95342,469,2022-03-31,1,213.56,Changed Mind,Y
50633,95346,255,2022-05-01,2,29.79,Better Price Found,Y
50634,95347,572,2022-05-06,2,42.0,Better Price Found,Y
50635,95352,1069,2022-06-27,1,144.07,Wrong Size/Fit,N
50636,95353,1075,2022-06-13,1,16.12,Better Price Found,Y
50637,95355,797,2022-07-12,1,111.64,Wrong Size/Fit,Y
50638,95355,992,2022-06-28,2,197.38,Wrong Size/Fit,Y
50639,95355,1039,2022-07-01,2,71.45,Wrong Size/Fit,Y
50640,95356,874,2022-07-18,2,24.25,Other,Y
50641,95358,390,2022-07-17,1,46.23,Wrong Size/Fit,Y
50642,95358,532,2022-07-27,1,34.7,Changed Mind,Y
50643,95358,760,2022-08-05,2,93.79,Changed Mind,Y
50644,95358,921,2022-07-27,1,50.59,Wrong Size/Fit,Y
50645,95359,327,2022-07-31,1,74.73,Wrong Size/Fit,Y
50646,95359,645,2022-07-25,2,147.6,Defective/Damaged,N
50647,95360,57,2022-07-28,1,45.94,Better Price Found,Y
50648,95362,322,2022-09-01,2,42.66,Wrong Size/Fit,Y
50649,95364,3,2022-09-04,1,54.38,Not As Described,Y
50650,95364,546,2022-08-26,2,107.79,Other,Y
50651,95368,249,2022-10-04,2,44.07,Better Price Found,N
50652,95368,315,2022-10-14,1,72.84,Other,Y
50653,95369,1008,2022-09-30,1,60.0,Changed Mind,Y
50654,95370,482,2022-10-23,2,46.31,Wrong Size/Fit,Y
50655,95372,63,2022-10-22,2,192.84,Better Price Found,Y
50656,95372,323,2022-10-26,2,43.88,Changed Mind,Y
50657,95372,691,2022-10-19,1,151.09,Changed Mind,Y
50658,95373,484,2022-11-02,2,78.49,Wrong Size/Fit,Y
50659,95373,665,2022-11-22,2,57.12,Other,Y
50660,95373,842,2022-10-29,1,44.66,Changed Mind,Y
50661,95373,1026,2022-11-08,1,52.53,Wrong Size/Fit,Y
50662,95376,49,2022-12-02,2,81.51,Defective/Damaged,N
50663,95376,611,2022-11-20,2,75.49,Wrong Size/Fit,Y
50664,95376,1050,2022-11-21,1,404.2,Other,Y
50665,95384,93,2023-01-19,2,64.49,Changed Mind,Y
50666,95385,33,2023-02-04,1,36.68,Wrong Size/Fit,Y
50667,95387,821,2023-02-07,2,78.72,Changed Mind,Y
50668,95389,323,2023-03-07,2,43.87,Not As Described,Y
50669,95390,334,2023-03-06,2,93.06,Changed Mind,Y
50670,95390,1023,2023-03-14,1,65.03,Changed Mind,Y
50671,95392,463,2023-04-01,2,363.27,Not As Described,Y
50672,95392,1024,2023-03-25,2,207.37,Defective/Damaged,N
50673,95392,1069,2023-03-31,1,144.07,Other,Y
50674,95393,159,2023-04-10,1,85.47,Not As Described,Y
50675,95396,254,2023-05-01,1,14.66,Wrong Size/Fit,Y
50676,95396,1028,2023-04-18,2,238.03,Other,Y
50677,95401,935,2023-06-02,2,60.83,Changed Mind,Y
50678,95402,1056,2023-06-12,2,1192.64,Defective/Damaged,N
50679,95410,52,2023-07-16,2,60.33,Changed Mind,Y
50680,95410,95,2023-07-14,1,22.66,Other,Y
50681,95410,549,2023-08-06,1,60.49,Wrong Size/Fit,Y
50682,95412,66,2025-08-13,1,33.06,Changed Mind,Y
50683,95412,496,2025-08-10,1,86.25,Defective/Damaged,N
50684,95413,49,2023-08-19,2,81.51,Defective/Damaged,N
50685,95413,65,2023-08-07,2,80.84,Changed Mind,Y
50686,95414,715,2023-09-01,2,38.16,Changed Mind,N
50687,95414,905,2023-08-22,2,34.15,Changed Mind,Y
50688,95415,647,2025-09-02,1,26.31,Defective/Damaged,N
50689,95417,696,2023-09-21,1,54.86,Wrong Size/Fit,Y
50690,95418,434,2025-09-16,1,45.56,Wrong Size/Fit,Y
50691,95421,821,2023-10-12,2,157.43,Defective/Damaged,N
50692,95422,476,2023-10-13,2,72.54,Wrong Size/Fit,Y
50693,95422,964,2023-10-29,1,89.7,Defective/Damaged,N
50694,95423,322,2023-11-06,1,21.33,Defective/Damaged,N
50695,95426,11,2023-10-29,2,74.73,Not As Described,Y
50696,95426,630,2023-11-10,2,64.05,Changed Mind,Y
50697,95428,988,2023-11-19,2,97.81,Other,Y
50698,95430,255,2023-11-27,1,14.89,Other,Y
50699,95430,308,2023-12-21,1,101.58,Wrong Size/Fit,Y
50700,95430,345,2023-12-06,1,43.73,Changed Mind,Y
50701,95430,1093,2023-11-29,2,155.03,Wrong Size/Fit,Y
50702,95432,964,2023-12-31,2,179.4,Defective/Damaged,N
50703,95433,85,2024-01-08,2,203.99,Changed Mind,Y
50704,95434,821,2024-01-01,2,78.72,Not As Described,Y
50705,95437,155,2024-01-25,1,63.24,Changed Mind,N
50706,95438,34,2024-01-30,1,71.84,Changed Mind,Y
50707,95439,154,2024-02-06,2,64.3,Changed Mind,N
50708,95441,201,2024-03-03,1,64.2,Defective/Damaged,N
50709,95444,526,2024-03-13,2,45.77,Not As Described,Y
50710,95446,760,2024-03-22,2,93.79,Not As Described,Y
50711,95446,864,2024-03-31,2,58.91,Changed Mind,Y
50712,95446,1043,2024-04-03,1,207.0,Changed Mind,Y
50713,95447,301,2024-04-06,1,60.0,Not As Described,Y
50714,95447,443,2024-04-14,2,23.0,Other,Y
50715,95453,195,2024-05-05,2,110.8,Changed Mind,Y
50716,95454,1062,2024-05-12,1,26.03,Not As Described,N
50717,95457,1052,2024-06-10,1,88.09,Other,Y
50718,95461,321,2024-07-11,1,38.73,Changed Mind,Y
50719,95462,338,2024-08-04,1,118.93,Changed Mind,Y
50720,95462,1026,2024-07-29,2,105.05,Changed Mind,N
50721,95466,240,2024-08-27,2,108.53,Not As Described,Y
50722,95466,327,2024-08-08,2,149.46,Changed Mind,Y
50723,95468,788,2024-09-04,2,26.65,Wrong Size/Fit,N
50724,95469,250,2024-09-24,2,53.27,Defective/Damaged,N
50725,95477,774,2024-11-09,1,114.24,Wrong Size/Fit,Y
50726,95478,591,2024-11-15,1,83.9,Not As Described,Y
50727,95481,466,2024-11-26,1,86.94,Not As Described,Y
50728,95483,98,2024-12-20,2,72.96,Changed Mind,N
50729,95483,847,2024-12-04,1,42.99,Not As Described,N
50730,95484,182,2024-12-26,1,171.74,Defective/Damaged,N
50731,95484,916,2024-12-15,2,92.11,Changed Mind,Y
50732,95484,917,2024-12-30,1,42.85,Changed Mind,Y
50733,95485,404,2024-12-22,2,138.93,Not As Described,Y
50734,95485,507,2024-12-15,2,56.95,Defective/Damaged,N
50735,95487,876,2025-01-02,1,37.24,Changed Mind,Y
50736,95488,157,2025-01-08,1,83.3,Wrong Size/Fit,Y
50737,95488,336,2025-02-03,1,78.03,Wrong Size/Fit,Y
50738,95488,1091,2025-02-03,1,37.32,Changed Mind,N
50739,95489,544,2025-02-02,1,32.03,Not As Described,Y
50740,95491,382,2025-02-06,2,174.95,Defective/Damaged,Y
50741,95494,11,2025-02-19,2,74.73,Changed Mind,N
50742,95494,270,2025-02-18,1,22.7,Defective/Damaged,N
50743,95496,230,2025-03-14,1,86.25,Changed Mind,Y
50744,95500,171,2025-04-14,1,51.62,Wrong Size/Fit,Y
50745,95500,745,2025-04-17,2,78.14,Changed Mind,Y
50746,95501,482,2025-04-08,2,46.31,Wrong Size/Fit,Y
50747,95501,1022,2025-04-22,1,52.52,Wrong Size/Fit,N
50748,95506,210,2025-05-15,1,90.86,Defective/Damaged,N
50749,95506,482,2025-05-18,1,23.16,Other,Y
50750,95506,1018,2025-05-25,2,103.36,Not As Described,N
50751,95507,17,2025-06-07,2,74.95,Not As Described,Y
50752,95509,950,2025-06-05,2,599.19,Changed Mind,Y
50753,95509,1053,2025-06-22,2,44.63,Changed Mind,Y
50754,95514,648,2025-07-28,2,160.23,Defective/Damaged,N
50755,95515,752,2025-07-20,2,165.4,Changed Mind,Y
50756,95515,988,2025-07-26,1,48.9,Changed Mind,Y
50757,95518,104,2025-07-30,1,76.25,Defective/Damaged,N
50758,95520,104,2025-08-31,2,152.49,Other,Y
50759,95521,380,2025-09-18,2,51.75,Other,N
50760,95523,503,2025-09-05,2,97.54,Defective/Damaged,N
50761,95523,1083,2025-09-05,2,819.77,Defective/Damaged,N
50762,95527,239,2025-10-13,1,403.14,Changed Mind,Y
50763,95529,532,2025-10-18,2,69.4,Changed Mind,Y
50764,95530,54,2024-07-18,2,208.62,Wrong Size/Fit,N
50765,95531,84,2024-07-12,2,3482.9,Defective/Damaged,N
50766,95531,201,2024-07-24,1,128.4,Wrong Size/Fit,Y
50767,95533,83,2024-08-14,1,613.5,Defective/Damaged,N
50768,95533,210,2024-07-28,1,181.73,Better Price Found,Y
50769,95534,18,2024-08-11,1,73.93,Defective/Damaged,N
50770,95534,368,2024-08-07,1,97.86,Defective/Damaged,N
50771,95535,78,2024-08-18,2,270.74,Not As Described,Y
50772,95537,794,2024-09-09,1,100.98,Not As Described,Y
50773,95540,710,2024-09-28,1,75.79,Wrong Size/Fit,Y
50774,95541,57,2024-09-20,1,91.88,Other,Y
50775,95541,103,2024-10-06,1,404.1,Changed Mind,Y
50776,95543,302,2024-10-13,2,66.97,Wrong Size/Fit,Y
50777,95544,271,2024-10-21,1,272.8,Wrong Size/Fit,Y
50778,95548,493,2024-11-26,1,172.5,Changed Mind,Y
50779,95552,584,2024-12-27,1,122.91,Changed Mind,Y
50780,95556,1013,2025-01-17,1,71.45,Wrong Size/Fit,Y
50781,95557,652,2025-01-16,1,56.81,Changed Mind,Y
50782,95558,1062,2025-02-01,1,52.07,Better Price Found,Y
50783,95560,95,2025-02-06,1,45.31,Better Price Found,Y
50784,95560,562,2025-02-15,1,2229.56,Not As Described,Y
50785,95561,689,2025-02-12,1,69.6,Changed Mind,Y
50786,95561,914,2025-01-27,1,43.64,Wrong Size/Fit,Y
50787,95561,1015,2025-02-03,1,444.35,Not As Described,Y
50788,95564,944,2025-02-22,1,139.84,Wrong Size/Fit,Y
50789,95572,762,2025-05-11,2,365.41,Wrong Size/Fit,Y
50790,95577,660,2025-06-08,2,111.44,Defective/Damaged,N
50791,95578,876,2025-06-05,1,74.47,Not As Described,Y
50792,95579,517,2025-06-12,1,122.1,Changed Mind,Y
50793,95579,991,2025-06-03,1,130.41,Defective/Damaged,N
50794,95580,378,2025-07-03,1,246.67,Changed Mind,Y
50795,95581,538,2025-06-26,1,1101.67,Changed Mind,Y
50796,95581,785,2025-07-10,2,187.68,Not As Described,Y
50797,95582,301,2025-07-16,1,120.0,Not As Described,Y
50798,95582,715,2025-07-15,1,38.16,Other,Y
50799,95584,870,2025-07-19,1,142.76,Defective/Damaged,N
50800,95588,294,2025-08-28,2,120.23,Better Price Found,Y
50801,95588,296,2025-08-07,2,233.43,Defective/Damaged,N
50802,95594,807,2025-10-07,2,76.78,Not As Described,Y
50803,95597,854,2025-10-18,1,3004.66,Wrong Size/Fit,Y
50804,95597,964,2025-10-18,1,179.4,Defective/Damaged,N
50805,95599,484,2025-10-18,2,156.97,Defective/Damaged,N
50806,95599,935,2025-10-18,2,121.67,Changed Mind,Y
50807,95625,524,2024-04-07,1,79.97,Defective/Damaged,N
50808,95640,1039,2024-08-05,1,71.45,Changed Mind,Y
50809,95642,483,2024-10-11,1,106.27,Defective/Damaged,N
50810,95649,858,2025-05-11,1,118.89,Defective/Damaged,N
50811,95660,845,2021-10-04,1,60.0,Not As Described,Y
50812,95661,666,2021-10-18,2,128.59,Wrong Size/Fit,Y
50813,95662,748,2021-10-03,2,82.97,Changed Mind,Y
50814,95664,380,2021-11-02,2,51.75,Other,Y
50815,95664,576,2021-10-21,2,82.5,Defective/Damaged,N
50816,95665,1075,2021-10-24,2,32.23,Wrong Size/Fit,Y
50817,95669,21,2021-12-05,2,797.85,Changed Mind,Y
50818,95670,351,2021-12-02,1,34.09,Changed Mind,N
50819,95671,40,2021-12-26,2,128.43,Changed Mind,Y
50820,95672,17,2022-01-01,1,37.48,Better Price Found,Y
50821,95672,407,2021-12-14,1,15.68,Other,Y
50822,95675,726,2022-01-17,2,23.25,Defective/Damaged,N
50823,95680,833,2022-02-12,2,178.65,Defective/Damaged,N
50824,95680,927,2022-02-10,1,466.13,Changed Mind,Y
50825,95682,368,2022-03-03,2,97.86,Better Price Found,Y
50826,95683,478,2022-03-06,1,178.25,Wrong Size/Fit,Y
50827,95686,603,2022-04-03,1,39.53,Changed Mind,Y
50828,95689,1064,2022-04-06,1,28.71,Changed Mind,Y
50829,95690,1022,2022-05-02,1,52.53,Other,Y
50830,95692,476,2022-05-23,1,36.27,Defective/Damaged,N
50831,95692,483,2022-05-21,2,106.27,Changed Mind,Y
50832,95692,1080,2022-04-27,2,319.5,Defective/Damaged,N
50833,95693,526,2022-05-05,2,45.77,Defective/Damaged,N
50834,95697,110,2022-06-22,1,31.57,Not As Described,Y
50835,95700,391,2022-07-13,1,41.56,Better Price Found,Y
50836,95700,585,2022-07-13,1,30.0,Changed Mind,N
50837,95700,1061,2022-07-13,2,55.03,Wrong Size/Fit,Y
50838,95706,1079,2022-08-04,2,120.0,Wrong Size/Fit,N
50839,95707,600,2022-09-04,1,142.88,Defective/Damaged,N
50840,95709,142,2022-09-17,1,330.41,Defective/Damaged,N
50841,95713,158,2022-09-24,2,183.0,Changed Mind,Y
50842,95713,994,2022-09-22,1,91.55,Not As Described,Y
50843,95713,1038,2022-09-17,1,101.66,Changed Mind,Y
50844,95714,1096,2022-09-28,1,138.68,Not As Described,Y
50845,95718,290,2022-11-06,2,42.0,Changed Mind,Y
50846,95721,301,2022-12-01,2,120.0,Defective/Damaged,N
50847,95722,160,2022-12-03,2,197.6,Changed Mind,Y
50848,95724,182,2022-12-20,1,171.74,Changed Mind,Y
50849,95724,558,2022-12-26,1,46.36,Not As Described,N
50850,95726,944,2023-01-01,1,69.92,Wrong Size/Fit,N
50851,95727,424,2023-01-04,2,38.12,Changed Mind,Y
50852,95729,18,2023-01-18,1,36.96,Wrong Size/Fit,Y
50853,95729,833,2023-01-25,2,89.33,Not As Described,N
50854,95730,821,2023-01-13,2,78.72,Defective/Damaged,N
50855,95736,1013,2023-03-05,2,71.45,Not As Described,Y
50856,95740,950,2023-03-27,1,299.59,Not As Described,Y
50857,95741,95,2023-04-18,1,22.66,Defective/Damaged,N
50858,95747,208,2023-05-22,2,53.62,Defective/Damaged,N
50859,95751,183,2023-06-30,2,195.69,Not As Described,N
50860,95759,243,2023-09-02,1,19.1,Changed Mind,Y
50861,95761,85,2023-09-06,2,203.98,Changed Mind,Y
50862,95763,297,2025-09-01,2,45.33,Wrong Size/Fit,N
50863,95763,835,2025-09-30,2,85.6,Better Price Found,Y
50864,95764,1001,2023-09-15,1,31.32,Changed Mind,Y
50865,95765,635,2023-09-29,1,21.58,Not As Described,Y
50866,95770,220,2023-11-10,2,259.94,Changed Mind,Y
50867,95770,494,2023-11-04,1,31.25,Changed Mind,N
50868,95773,155,2023-12-02,2,126.47,Changed Mind,N
50869,95775,95,2023-12-07,2,45.31,Defective/Damaged,N
50870,95781,390,2024-01-28,2,184.92,Changed Mind,Y
50871,95783,534,2024-02-01,2,75.74,Defective/Damaged,N
50872,95789,240,2024-03-03,1,54.26,Defective/Damaged,Y
50873,95789,759,2024-03-05,1,116.44,Changed Mind,Y
50874,95792,517,2024-03-31,2,122.1,Wrong Size/Fit,Y
50875,95792,847,2024-04-07,1,42.99,Wrong Size/Fit,Y
50876,95792,1077,2024-04-11,2,108.4,Changed Mind,Y
50877,95794,967,2024-04-29,2,289.14,Wrong Size/Fit,Y
50878,95794,1074,2024-05-03,2,91.61,Not As Described,Y
50879,95796,658,2024-05-03,2,81.15,Defective/Damaged,N
50880,95797,307,2024-05-21,2,83.27,Wrong Size/Fit,N
50881,95800,399,2024-06-04,2,626.17,Changed Mind,N
50882,95803,739,2024-07-05,2,27.54,Not As Described,Y
50883,95805,590,2024-07-06,2,89.1,Not As Described,Y
50884,95806,307,2024-06-29,2,83.27,Defective/Damaged,Y
50885,95808,302,2024-07-25,2,33.49,Wrong Size/Fit,Y
50886,95809,19,2024-08-09,1,320.44,Changed Mind,Y
50887,95812,744,2024-08-26,1,33.03,Wrong Size/Fit,Y
50888,95814,443,2024-09-06,1,11.5,Changed Mind,Y
50889,95814,617,2024-08-28,2,220.14,Defective/Damaged,N
50890,95816,614,2024-09-25,1,23.09,Changed Mind,Y
50891,95819,481,2024-10-13,1,178.25,Not As Described,Y
50892,95819,576,2024-10-22,2,82.5,Changed Mind,Y
50893,95819,964,2024-10-20,1,89.7,Defective/Damaged,Y
50894,95820,580,2024-11-02,1,98.56,Not As Described,Y
50895,95821,833,2024-10-23,2,89.33,Other,N
50896,95822,532,2024-11-17,1,34.7,Wrong Size/Fit,Y
50897,95822,863,2024-11-17,2,328.12,Not As Described,Y
50898,95822,1041,2024-10-27,1,83.19,Wrong Size/Fit,Y
50899,95822,1062,2024-11-16,1,26.03,Defective/Damaged,N
50900,95823,467,2024-11-15,2,113.72,Other,Y
50901,95824,484,2024-11-05,2,78.49,Not As Described,Y
50902,95826,336,2024-12-01,1,78.03,Changed Mind,N
50903,95828,890,2024-12-17,1,24.47,Changed Mind,Y
50904,95830,483,2025-01-11,2,106.27,Other,Y
50905,95832,875,2025-01-26,1,13.8,Defective/Damaged,N
50906,95837,1062,2025-02-08,2,52.07,Changed Mind,Y
50907,95839,747,2025-02-23,1,37.38,Wrong Size/Fit,Y
50908,95840,302,2025-03-06,1,16.74,Defective/Damaged,N
50909,95841,523,2025-03-14,1,22.8,Defective/Damaged,N
50910,95843,704,2025-03-15,1,10.17,Wrong Size/Fit,Y
50911,95845,1052,2021-09-19,1,176.18,Wrong Size/Fit,N
50912,95847,292,2021-09-16,1,62.81,Better Price Found,Y
50913,95850,572,2021-10-14,1,42.0,Changed Mind,Y
50914,95852,264,2021-10-16,1,96.6,Changed Mind,Y
50915,95857,331,2021-11-16,2,662.63,Better Price Found,Y
50916,95857,354,2021-11-18,1,262.42,Changed Mind,N
50917,95858,17,2021-11-28,1,37.48,Better Price Found,Y
50918,95860,360,2021-12-29,2,290.67,Defective/Damaged,N
50919,95860,726,2021-12-12,2,46.51,Defective/Damaged,N
50920,95861,301,2021-12-26,1,120.0,Wrong Size/Fit,Y
50921,95863,474,2022-01-27,1,780.2,Changed Mind,Y
50922,95867,336,2022-02-26,1,156.05,Not As Described,Y
50923,95867,890,2022-02-04,1,48.93,Changed Mind,Y
50924,95868,127,2022-02-24,2,401.78,Defective/Damaged,N
50925,95868,349,2022-02-11,1,139.38,Other,Y
50926,95869,416,2022-02-26,1,74.85,Changed Mind,Y
50927,95869,845,2022-02-11,1,120.0,Other,Y
50928,95875,130,2022-04-02,2,157.08,Not As Described,Y
50929,95875,576,2022-04-15,2,165.0,Not As Described,N
50930,95875,936,2022-04-21,1,26.91,Other,Y
50931,95876,765,2022-04-20,1,73.4,Changed Mind,Y
50932,95878,1052,2022-05-05,1,176.18,Defective/Damaged,N
50933,95881,1062,2022-05-14,2,104.14,Changed Mind,Y
50934,95883,320,2022-06-02,1,36.91,Wrong Size/Fit,Y
50935,95886,973,2022-06-22,1,90.6,Changed Mind,N
50936,95888,721,2022-07-18,2,74.75,Other,Y
50937,95888,1081,2022-07-14,1,123.1,Better Price Found,Y
50938,95889,726,2022-07-06,1,23.26,Defective/Damaged,N
50939,95899,492,2022-09-24,1,102.88,Changed Mind,Y
50940,95901,947,2022-10-22,1,102.98,Changed Mind,Y
50941,95904,964,2022-11-15,1,179.4,Wrong Size/Fit,Y
50942,95905,346,2022-11-09,2,96.14,Not As Described,Y
50943,95905,923,2022-11-12,1,83.93,Changed Mind,Y
50944,95906,1079,2022-11-02,1,120.0,Changed Mind,Y
50945,95908,127,2022-11-20,1,200.89,Other,Y
50946,95908,903,2022-12-09,1,23.6,Wrong Size/Fit,Y
50947,95910,1027,2022-12-12,1,143.29,Not As Described,N
50948,95912,494,2022-12-14,2,125.0,Wrong Size/Fit,Y
50949,95912,575,2023-01-06,2,242.4,Wrong Size/Fit,Y
50950,95916,623,2023-01-18,1,43.76,Wrong Size/Fit,Y
50951,95918,748,2023-01-25,1,82.96,Better Price Found,Y
50952,95923,652,2023-03-04,2,113.62,Defective/Damaged,N
50953,95923,1049,2023-03-02,1,33.34,Changed Mind,Y
50954,95924,936,2023-03-16,1,26.91,Not As Described,Y
50955,95934,658,2023-05-21,1,81.15,Wrong Size/Fit,Y
50956,95936,355,2023-06-07,2,430.56,Defective/Damaged,N
50957,95936,773,2023-06-22,2,142.04,Not As Described,Y
50958,95938,539,2023-06-11,1,84.73,Not As Described,N
50959,95939,730,2023-06-27,1,43.86,Wrong Size/Fit,Y
50960,95940,1064,2023-06-23,1,57.42,Defective/Damaged,N
50961,95942,1069,2023-07-20,1,288.14,Not As Described,Y
